Sr2,5p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
312.50000,-223.40,3.91,0.00,0.00
312.52000,-223.63,3.91,0.00,0.00
312.54000,-223.86,3.92,0.00,0.00
312.56000,-224.09,3.92,0.00,0.00
312.58000,-224.32,3.92,0.00,0.00
312.60000,-224.55,3.93,0.00,0.00
312.62000,-224.78,3.93,0.00,0.00
312.64000,-225.01,3.93,0.00,0.00
312.66000,-225.24,3.94,0.00,0.00
312.68000,-225.47,3.94,0.00,0.00
312.70000,-225.70,3.94,0.00,0.00
312.72000,-225.93,3.95,0.00,0.00
312.74000,-226.16,3.95,0.00,0.00
312.76000,-226.39,3.95,0.00,0.00
312.78000,-226.63,3.96,0.00,0.00
312.80000,-226.86,3.96,0.00,0.00
312.82000,-227.09,3.96,0.00,0.00
312.84000,-227.33,3.97,0.00,0.00
312.86000,-227.56,3.97,0.00,0.00
312.88000,-227.80,3.97,0.00,0.00
312.90000,-228.03,3.98,0.00,0.00
312.92000,-228.27,3.98,0.00,0.00
312.94000,-228.50,3.98,0.00,0.00
312.96000,-228.74,3.99,0.00,0.00
312.98000,-228.97,3.99,0.00,0.00
313.00000,-229.21,3.99,0.00,0.00
313.02000,-229.45,4.00,0.00,0.00
313.04000,-229.68,4.00,0.00,0.00
313.06000,-229.92,4.00,0.00,0.00
313.08000,-230.16,4.01,0.00,0.00
313.10000,-230.40,4.01,0.00,0.00
313.12000,-230.64,4.01,0.00,0.00
313.14000,-230.88,4.02,0.00,0.00
313.16000,-231.12,4.02,0.00,0.00
313.18000,-231.36,4.03,0.00,0.00
313.20000,-231.60,4.03,0.00,0.00
313.22000,-231.84,4.03,0.00,0.00
313.24000,-232.08,4.04,0.00,0.00
313.26000,-232.32,4.04,0.00,0.00
313.28000,-232.57,4.04,0.00,0.00
313.30000,-232.81,4.05,0.00,0.00
313.32000,-233.05,4.05,0.00,0.00
313.34000,-233.29,4.05,0.00,0.00
313.36000,-233.54,4.06,0.00,0.00
313.38000,-233.78,4.06,0.00,0.00
313.40000,-234.03,4.06,0.00,0.00
313.42000,-234.27,4.07,0.00,0.00
313.44000,-234.52,4.07,0.00,0.00
313.46000,-234.76,4.08,0.00,0.00
313.48000,-235.01,4.08,0.00,0.00
313.50000,-235.26,4.08,0.00,0.00
313.52000,-235.50,4.09,0.00,0.00
313.54000,-235.75,4.09,0.00,0.00
313.56000,-236.00,4.09,0.00,0.00
313.58000,-236.25,4.10,0.00,0.00
313.60000,-236.49,4.10,0.00,0.00
313.62000,-236.74,4.10,0.00,0.00
313.64000,-236.99,4.11,0.00,0.00
313.66000,-237.24,4.11,0.00,0.00
313.68000,-237.49,4.12,0.00,0.00
313.70000,-237.74,4.12,0.00,0.00
313.72000,-237.99,4.12,0.00,0.00
313.74000,-238.25,4.13,0.00,0.00
313.76000,-238.50,4.13,0.00,0.00
313.78000,-238.75,4.13,0.00,0.00
313.80000,-239.00,4.14,0.00,0.00
313.82000,-239.26,4.14,0.00,0.00
313.84000,-239.51,4.14,0.00,0.00
313.86000,-239.76,4.15,0.00,0.00
313.88000,-240.02,4.15,0.00,0.00
313.90000,-240.27,4.16,0.00,0.00
313.92000,-240.53,4.16,0.00,0.00
313.94000,-240.78,4.16,0.00,0.00
313.96000,-241.04,4.17,0.00,0.00
313.98000,-241.30,4.17,0.00,0.00
314.00000,-241.55,4.17,0.00,0.00
314.02000,-241.81,4.18,0.00,0.00
314.04000,-242.07,4.18,0.00,0.00
314.06000,-242.33,4.19,0.00,0.00
314.08000,-242.59,4.19,0.00,0.00
314.10000,-242.85,4.19,0.00,0.00
314.12000,-243.10,4.20,0.00,0.00
314.14000,-243.36,4.20,0.00,0.00
314.16000,-243.63,4.20,0.00,0.00
314.18000,-243.89,4.21,0.00,0.00
314.20000,-244.15,4.21,0.00,0.00
314.22000,-244.41,4.22,0.00,0.00
314.24000,-244.67,4.22,0.00,0.00
314.26000,-244.93,4.22,0.00,0.00
314.28000,-245.20,4.23,0.00,0.00
314.30000,-245.46,4.23,0.00,0.00
314.32000,-245.72,4.24,0.00,0.00
314.34000,-245.99,4.24,0.00,0.00
314.36000,-246.25,4.24,0.00,0.00
314.38000,-246.52,4.25,0.00,0.00
314.40000,-246.79,4.25,0.00,0.00
314.42000,-247.05,4.26,0.00,0.00
314.44000,-247.32,4.26,0.00,0.00
314.46000,-247.59,4.26,0.00,0.00
314.48000,-247.85,4.27,0.00,0.00
314.50000,-248.12,4.27,0.00,0.00
314.52000,-248.39,4.27,0.00,0.00
314.54000,-248.66,4.28,0.00,0.00
314.56000,-248.93,4.28,0.00,0.00
314.58000,-249.20,4.29,0.00,0.00
314.60000,-249.47,4.29,0.00,0.00
314.62000,-249.74,4.29,0.00,0.00
314.64000,-250.01,4.30,0.00,0.00
314.66000,-250.28,4.30,0.00,0.00
314.68000,-250.55,4.31,0.00,0.00
314.70000,-250.83,4.31,0.00,0.00
314.72000,-251.10,4.31,0.00,0.00
314.74000,-251.37,4.32,0.00,0.00
314.76000,-251.65,4.32,0.00,0.00
314.78000,-251.92,4.33,0.00,0.00
314.80000,-252.20,4.33,0.00,0.00
314.82000,-252.47,4.33,0.00,0.00
314.84000,-252.75,4.34,0.00,0.00
314.86000,-253.03,4.34,0.00,0.00
314.88000,-253.30,4.35,0.00,0.00
314.90000,-253.58,4.35,0.00,0.00
314.92000,-253.86,4.35,0.00,0.00
314.94000,-254.14,4.36,0.00,0.00
314.96000,-254.41,4.36,0.00,0.00
314.98000,-254.69,4.37,0.00,0.00
315.00000,-254.97,4.37,0.00,0.00
315.02000,-255.25,4.38,0.00,0.00
315.04000,-255.54,4.38,0.00,0.00
315.06000,-255.82,4.38,0.00,0.00
315.08000,-256.10,4.39,0.00,0.00
315.10000,-256.38,4.39,0.00,0.00
315.12000,-256.66,4.40,0.00,0.00
315.14000,-256.95,4.40,0.00,0.00
315.16000,-257.23,4.40,0.00,0.00
315.18000,-257.51,4.41,0.00,0.00
315.20000,-257.80,4.41,0.00,0.00
315.22000,-258.08,4.42,0.00,0.00
315.24000,-258.37,4.42,0.00,0.00
315.26000,-258.66,4.42,0.00,0.00
315.28000,-258.94,4.43,0.00,0.00
315.30000,-259.23,4.43,0.00,0.00
315.32000,-259.52,4.44,0.00,0.00
315.34000,-259.81,4.44,0.00,0.00
315.36000,-260.10,4.45,0.00,0.00
315.38000,-260.39,4.45,0.00,0.00
315.40000,-260.68,4.45,0.00,0.00
315.42000,-260.97,4.46,0.00,0.00
315.44000,-261.26,4.46,0.00,0.00
315.46000,-261.55,4.47,0.00,0.00
315.48000,-261.84,4.47,0.00,0.00
315.50000,-262.13,4.48,0.00,0.00
315.52000,-262.42,4.48,0.00,0.00
315.54000,-262.72,4.48,0.00,0.00
315.56000,-263.01,4.49,0.00,0.00
315.58000,-263.31,4.49,0.00,0.00
315.60000,-263.60,4.50,0.00,0.00
315.62000,-263.90,4.50,0.00,0.00
315.64000,-264.19,4.51,0.00,0.00
315.66000,-264.49,4.51,0.00,0.00
315.68000,-264.79,4.51,0.00,0.00
315.70000,-265.09,4.52,0.00,0.00
315.72000,-265.38,4.52,0.00,0.00
315.74000,-265.68,4.53,0.00,0.00
315.76000,-265.98,4.53,0.00,0.00
315.78000,-266.28,4.54,0.00,0.00
315.80000,-266.58,4.54,0.00,0.00
315.82000,-266.88,4.55,0.00,0.00
315.84000,-267.18,4.55,0.00,0.00
315.86000,-267.49,4.55,0.00,0.00
315.88000,-267.79,4.56,0.00,0.00
315.90000,-268.09,4.56,0.00,0.00
315.92000,-268.40,4.57,0.00,0.00
315.94000,-268.70,4.57,0.00,0.00
315.96000,-269.00,4.58,0.00,0.00
315.98000,-269.31,4.58,0.00,0.00
316.00000,-269.62,4.59,0.00,0.00
316.02000,-269.92,4.59,0.00,0.00
316.04000,-270.23,4.59,0.00,0.00
316.06000,-270.54,4.60,0.00,0.00
316.08000,-270.85,4.60,0.00,0.00
316.10000,-271.15,4.61,0.00,0.00
316.12000,-271.46,4.61,0.00,0.00
316.14000,-271.77,4.62,0.00,0.00
316.16000,-272.08,4.62,0.00,0.00
316.18000,-272.39,4.63,0.00,0.00
316.20000,-272.71,4.63,0.00,0.00
316.22000,-273.02,4.64,0.00,0.00
316.24000,-273.33,4.64,0.00,0.00
316.26000,-273.64,4.64,0.00,0.00
316.28000,-273.96,4.65,0.00,0.00
316.30000,-274.27,4.65,0.00,0.00
316.32000,-274.59,4.66,0.00,0.00
316.34000,-274.90,4.66,0.00,0.00
316.36000,-275.22,4.67,0.00,0.00
316.38000,-275.54,4.67,0.00,0.00
316.40000,-275.85,4.68,0.00,0.00
316.42000,-276.17,4.68,0.00,0.00
316.44000,-276.49,4.69,0.00,0.00
316.46000,-276.81,4.69,0.00,0.00
316.48000,-277.13,4.70,0.00,0.00
316.50000,-277.45,4.70,0.00,0.00
316.52000,-277.77,4.70,0.00,0.00
316.54000,-278.09,4.71,0.00,0.00
316.56000,-278.41,4.71,0.00,0.00
316.58000,-278.74,4.72,0.00,0.00
316.60000,-279.06,4.72,0.00,0.00
316.62000,-279.38,4.73,0.00,0.00
316.64000,-279.71,4.73,0.00,0.00
316.66000,-280.03,4.74,0.00,0.00
316.68000,-280.36,4.74,0.00,0.00
316.70000,-280.68,4.75,0.00,0.00
316.72000,-281.01,4.75,0.00,0.00
316.74000,-281.34,4.76,0.00,0.00
316.76000,-281.67,4.76,0.00,0.00
316.78000,-282.00,4.77,0.00,0.00
316.80000,-282.33,4.77,0.00,0.00
316.82000,-282.66,4.78,0.00,0.00
316.84000,-282.99,4.78,0.00,0.00
316.86000,-283.32,4.79,0.00,0.00
316.88000,-283.65,4.79,0.00,0.00
316.90000,-283.98,4.80,0.00,0.00
316.92000,-284.32,4.80,0.00,0.00
316.94000,-284.65,4.81,0.00,0.00
316.96000,-284.98,4.81,0.00,0.00
316.98000,-285.32,4.82,0.00,0.00
317.00000,-285.65,4.82,0.00,0.00
317.02000,-285.99,4.82,0.00,0.00
317.04000,-286.33,4.83,0.00,0.00
317.06000,-286.67,4.83,0.00,0.00
317.08000,-287.00,4.84,0.00,0.00
317.10000,-287.34,4.84,0.00,0.00
317.12000,-287.68,4.85,0.00,0.00
317.14000,-288.02,4.85,0.00,0.00
317.16000,-288.36,4.86,0.00,0.00
317.18000,-288.71,4.86,0.00,0.00
317.20000,-289.05,4.87,0.00,0.00
317.22000,-289.39,4.87,0.00,0.00
317.24000,-289.73,4.88,0.00,0.00
317.26000,-290.08,4.88,0.00,0.00
317.28000,-290.42,4.89,0.00,0.00
317.30000,-290.77,4.89,0.00,0.00
317.32000,-291.11,4.90,0.00,0.00
317.34000,-291.46,4.91,0.00,0.00
317.36000,-291.81,4.91,0.00,0.00
317.38000,-292.16,4.92,0.00,0.00
317.40000,-292.51,4.92,0.00,0.00
317.42000,-292.86,4.93,0.00,0.00
317.44000,-293.21,4.93,0.00,0.00
317.46000,-293.56,4.94,0.00,0.00
317.48000,-293.91,4.94,0.00,0.00
317.50000,-294.26,4.95,0.00,0.00
317.52000,-294.61,4.95,0.00,0.00
317.54000,-294.97,4.96,0.00,0.00
317.56000,-295.32,4.96,0.00,0.00
317.58000,-295.68,4.97,0.00,0.00
317.60000,-296.03,4.97,0.00,0.00
317.62000,-296.39,4.98,0.00,0.00
317.64000,-296.75,4.98,0.00,0.00
317.66000,-297.10,4.99,0.00,0.00
317.68000,-297.46,4.99,0.00,0.00
317.70000,-297.82,5.00,0.00,0.00
317.72000,-298.18,5.00,0.00,0.00
317.74000,-298.54,5.01,0.00,0.00
317.76000,-298.90,5.01,0.00,0.00
317.78000,-299.27,5.02,0.00,0.00
317.80000,-299.63,5.02,0.00,0.00
317.82000,-299.99,5.03,0.00,0.00
317.84000,-300.36,5.04,0.00,0.00
317.86000,-300.72,5.04,0.00,0.00
317.88000,-301.09,5.05,0.00,0.00
317.90000,-301.45,5.05,0.00,0.00
317.92000,-301.82,5.06,0.00,0.00
317.94000,-302.19,5.06,0.00,0.00
317.96000,-302.56,5.07,0.00,0.00
317.98000,-302.93,5.07,0.00,0.00
318.00000,-303.30,5.08,0.00,0.00
318.02000,-303.67,5.08,0.00,0.00
318.04000,-304.04,5.09,0.00,0.00
318.06000,-304.41,5.09,0.00,0.00
318.08000,-304.79,5.10,0.00,0.00
318.10000,-305.16,5.11,0.00,0.00
318.12000,-305.53,5.11,0.00,0.00
318.14000,-305.91,5.12,0.00,0.00
318.16000,-306.29,5.12,0.00,0.00
318.18000,-306.66,5.13,0.00,0.00
318.20000,-307.04,5.13,0.00,0.00
318.22000,-307.42,5.14,0.00,0.00
318.24000,-307.80,5.14,0.00,0.00
318.26000,-308.18,5.15,0.00,0.00
318.28000,-308.56,5.16,0.00,0.00
318.30000,-308.94,5.16,0.00,0.00
318.32000,-309.32,5.17,0.00,0.00
318.34000,-309.71,5.17,0.00,0.00
318.36000,-310.09,5.18,0.00,0.00
318.38000,-310.47,5.18,0.00,0.00
318.40000,-310.86,5.19,0.00,0.00
318.42000,-311.25,5.19,0.00,0.00
318.44000,-311.63,5.20,0.00,0.00
318.46000,-312.02,5.21,0.00,0.00
318.48000,-312.41,5.21,0.00,0.00
318.50000,-312.80,5.22,0.00,0.00
318.52000,-313.19,5.22,0.00,0.00
318.54000,-313.58,5.23,0.00,0.00
318.56000,-313.97,5.23,0.00,0.00
318.58000,-314.36,5.24,0.00,0.00
318.60000,-314.76,5.25,0.00,0.00
318.62000,-315.15,5.25,0.00,0.00
318.64000,-315.55,5.26,0.00,0.00
318.66000,-315.94,5.26,0.00,0.00
318.68000,-316.34,5.27,0.00,0.00
318.70000,-316.74,5.27,0.00,0.00
318.72000,-317.13,5.28,0.00,0.00
318.74000,-317.53,5.29,0.00,0.00
318.76000,-317.93,5.29,0.00,0.00
318.78000,-318.33,5.30,0.00,0.00
318.80000,-318.74,5.30,0.00,0.00
318.82000,-319.14,5.31,0.00,0.00
318.84000,-319.54,5.32,0.00,0.00
318.86000,-319.95,5.32,0.00,0.00
318.88000,-320.35,5.33,0.00,0.00
318.90000,-320.76,5.33,0.00,0.00
318.92000,-321.16,5.34,0.00,0.00
318.94000,-321.57,5.35,0.00,0.00
318.96000,-321.98,5.35,0.00,0.00
318.98000,-322.39,5.36,0.00,0.00
319.00000,-322.80,5.36,0.00,0.00
319.02000,-323.21,5.37,0.00,0.00
319.04000,-323.62,5.38,0.00,0.00
319.06000,-324.03,5.38,0.00,0.00
319.08000,-324.45,5.39,0.00,0.00
319.10000,-324.86,5.39,0.00,0.00
319.12000,-325.28,5.40,0.00,0.00
319.14000,-325.69,5.41,0.00,0.00
319.16000,-326.11,5.41,0.00,0.00
319.18000,-326.53,5.42,0.00,0.00
319.20000,-326.95,5.42,0.00,0.00
319.22000,-327.37,5.43,0.00,0.00
319.24000,-327.79,5.44,0.00,0.00
319.26000,-328.21,5.44,0.00,0.00
319.28000,-328.63,5.45,0.00,0.00
319.30000,-329.06,5.46,0.00,0.00
319.32000,-329.48,5.46,0.00,0.00
319.34000,-329.90,5.47,0.00,0.00
319.36000,-330.33,5.47,0.00,0.00
319.38000,-330.76,5.48,0.00,0.00
319.40000,-331.19,5.49,0.00,0.00
319.42000,-331.61,5.49,0.00,0.00
319.44000,-332.04,5.50,0.00,0.00
319.46000,-332.47,5.51,0.00,0.00
319.48000,-332.91,5.51,0.00,0.00
319.50000,-333.34,5.52,0.00,0.00
319.52000,-333.77,5.52,0.00,0.00
319.54000,-334.21,5.53,0.00,0.00
319.56000,-334.64,5.54,0.00,0.00
319.58000,-335.08,5.54,0.00,0.00
319.60000,-335.52,5.55,0.00,0.00
319.62000,-335.95,5.56,0.00,0.00
319.64000,-336.39,5.56,0.00,0.00
319.66000,-336.83,5.57,0.00,0.00
319.68000,-337.27,5.58,0.00,0.00
319.70000,-337.72,5.58,0.00,0.00
319.72000,-338.16,5.59,0.00,0.00
319.74000,-338.60,5.60,0.00,0.00
319.76000,-339.05,5.60,0.00,0.00
319.78000,-339.49,5.61,0.00,0.00
319.80000,-339.94,5.61,0.00,0.00
319.82000,-340.39,5.62,0.00,0.00
319.84000,-340.84,5.63,0.00,0.00
319.86000,-341.29,5.63,0.00,0.00
319.88000,-341.74,5.64,0.00,0.00
319.90000,-342.19,5.65,0.00,0.00
319.92000,-342.64,5.65,0.00,0.00
319.94000,-343.10,5.66,0.00,0.00
319.96000,-343.55,5.67,0.00,0.00
319.98000,-344.01,5.67,0.00,0.00
320.00000,-344.46,5.68,0.00,0.00
320.02000,-344.92,5.69,0.00,0.00
320.04000,-345.38,5.69,0.00,0.00
320.06000,-345.84,5.70,0.00,0.00
320.08000,-346.30,5.71,0.00,0.00
320.10000,-346.76,5.71,0.00,0.00
320.12000,-347.23,5.72,0.00,0.00
320.14000,-347.69,5.73,0.00,0.00
320.16000,-348.15,5.73,0.00,0.00
320.18000,-348.62,5.74,0.00,0.00
320.20000,-349.09,5.75,0.00,0.00
320.22000,-349.56,5.76,0.00,0.00
320.24000,-350.03,5.76,0.00,0.00
320.26000,-350.50,5.77,0.00,0.00
320.28000,-350.97,5.78,0.00,0.00
320.30000,-351.44,5.78,0.00,0.00
320.32000,-351.91,5.79,0.00,0.00
320.34000,-352.39,5.80,0.00,0.00
320.36000,-352.86,5.80,0.00,0.00
320.38000,-353.34,5.81,0.00,0.00
320.40000,-353.82,5.82,0.00,0.00
320.42000,-354.30,5.82,0.00,0.00
320.44000,-354.78,5.83,0.00,0.00
320.46000,-355.26,5.84,0.00,0.00
320.48000,-355.74,5.85,0.00,0.00
320.50000,-356.22,5.85,0.00,0.00
320.52000,-356.71,5.86,0.00,0.00
320.54000,-357.19,5.87,0.00,0.00
320.56000,-357.68,5.87,0.00,0.00
320.58000,-358.17,5.88,0.00,0.00
320.60000,-358.66,5.89,0.00,0.00
320.62000,-359.14,5.90,0.00,0.00
320.64000,-359.64,5.90,0.00,0.00
320.66000,-360.13,5.91,0.00,0.00
320.68000,-360.62,5.92,0.00,0.00
320.70000,-361.12,5.92,0.00,0.00
320.72000,-361.61,5.93,0.00,0.00
320.74000,-362.11,5.94,0.00,0.00
320.76000,-362.61,5.95,0.00,0.00
320.78000,-363.10,5.95,0.00,0.00
320.80000,-363.61,5.96,0.00,0.00
320.82000,-364.11,5.97,0.00,0.00
320.84000,-364.61,5.98,0.00,0.00
320.86000,-365.11,5.98,0.00,0.00
320.88000,-365.62,5.99,0.00,0.00
320.90000,-366.12,6.00,0.00,0.00
320.92000,-366.63,6.01,0.00,0.00
320.94000,-367.14,6.01,0.00,0.00
320.96000,-367.65,6.02,0.00,0.00
320.98000,-368.16,6.03,0.00,0.00
321.00000,-368.67,6.04,0.00,0.00
321.02000,-369.18,6.04,0.00,0.00
321.04000,-369.70,6.05,0.00,0.00
321.06000,-370.21,6.06,0.00,0.00
321.08000,-370.73,6.07,0.00,0.00
321.10000,-371.25,6.07,0.00,0.00
321.12000,-371.77,6.08,0.00,0.00
321.14000,-372.29,6.09,0.00,0.00
321.16000,-372.81,6.10,0.00,0.00
321.18000,-373.33,6.10,0.00,0.00
321.20000,-373.86,6.11,0.00,0.00
321.22000,-374.38,6.12,0.00,0.00
321.24000,-374.91,6.13,0.00,0.00
321.26000,-375.44,6.13,0.00,0.00
321.28000,-375.97,6.14,0.00,0.00
321.30000,-376.50,6.15,0.00,0.00
321.32000,-377.03,6.16,0.00,0.00
321.34000,-377.56,6.17,0.00,0.00
321.36000,-378.10,6.17,0.00,0.00
321.38000,-378.63,6.18,0.00,0.00
321.40000,-379.17,6.19,0.00,0.00
321.42000,-379.71,6.20,0.00,0.00
321.44000,-380.25,6.20,0.00,0.00
321.46000,-380.79,6.21,0.00,0.00
321.48000,-381.33,6.22,0.00,0.00
321.50000,-381.87,6.23,0.00,0.00
321.52000,-382.42,6.24,0.00,0.00
321.54000,-382.96,6.24,0.00,0.00
321.56000,-383.51,6.25,0.00,0.00
321.58000,-384.06,6.26,0.00,0.00
321.60000,-384.61,6.27,0.00,0.00
321.62000,-385.16,6.28,0.00,0.00
321.64000,-385.71,6.28,0.00,0.00
321.66000,-386.27,6.29,0.00,0.00
321.68000,-386.82,6.30,0.00,0.00
321.70000,-387.38,6.31,0.00,0.00
321.72000,-387.94,6.32,0.00,0.00
321.74000,-388.50,6.33,0.00,0.00
321.76000,-389.06,6.33,0.00,0.00
321.78000,-389.62,6.34,0.00,0.00
321.80000,-390.18,6.35,0.00,0.00
321.82000,-390.75,6.36,0.00,0.00
321.84000,-391.31,6.37,0.00,0.00
321.86000,-391.88,6.37,0.00,0.00
321.88000,-392.45,6.38,0.00,0.00
321.90000,-393.02,6.39,0.00,0.00
321.92000,-393.59,6.40,0.00,0.00
321.94000,-394.17,6.41,0.00,0.00
321.96000,-394.74,6.42,0.00,0.00
321.98000,-395.32,6.43,0.00,0.00
322.00000,-395.90,6.43,0.00,0.00
322.02000,-396.48,6.44,0.00,0.00
322.04000,-397.06,6.45,0.00,0.00
322.06000,-397.64,6.46,0.00,0.00
322.08000,-398.22,6.47,0.00,0.00
322.10000,-398.81,6.48,0.00,0.00
322.12000,-399.39,6.48,0.00,0.00
322.14000,-399.98,6.49,0.00,0.00
322.16000,-400.57,6.50,0.00,0.00
322.18000,-401.16,6.51,0.00,0.00
322.20000,-401.75,6.52,0.00,0.00
322.22000,-402.35,6.53,0.00,0.00
322.24000,-402.94,6.54,0.00,0.00
322.26000,-403.54,6.55,0.00,0.00
322.28000,-404.14,6.55,0.00,0.00
322.30000,-404.74,6.56,0.00,0.00
322.32000,-405.34,6.57,0.00,0.00
322.34000,-405.94,6.58,0.00,0.00
322.36000,-406.55,6.59,0.00,0.00
322.38000,-407.15,6.60,0.00,0.00
322.40000,-407.76,6.61,0.00,0.00
322.42000,-408.37,6.62,0.00,0.00
322.44000,-408.98,6.62,0.00,0.00
322.46000,-409.59,6.63,0.00,0.00
322.48000,-410.20,6.64,0.00,0.00
322.50000,-410.82,6.65,0.00,0.00
322.52000,-411.44,6.66,0.00,0.00
322.54000,-412.06,6.67,0.00,0.00
322.56000,-412.68,6.68,0.00,0.00
322.58000,-413.30,6.69,0.00,0.00
322.60000,-413.92,6.70,0.00,0.00
322.62000,-414.55,6.71,0.00,0.00
322.64000,-415.17,6.72,0.00,0.00
322.66000,-415.80,6.72,0.00,0.00
322.68000,-416.43,6.73,0.00,0.00
322.70000,-417.06,6.74,0.00,0.00
322.72000,-417.69,6.75,0.00,0.00
322.74000,-418.33,6.76,0.00,0.00
322.76000,-418.97,6.77,0.00,0.00
322.78000,-419.60,6.78,0.00,0.00
322.80000,-420.24,6.79,0.00,0.00
322.82000,-420.89,6.80,0.00,0.00
322.84000,-421.53,6.81,0.00,0.00
322.86000,-422.17,6.82,0.00,0.00
322.88000,-422.82,6.83,0.00,0.00
322.90000,-423.47,6.84,0.00,0.00
322.92000,-424.12,6.85,0.00,0.00
322.94000,-424.77,6.86,0.00,0.00
322.96000,-425.42,6.87,0.00,0.00
322.98000,-426.08,6.88,0.00,0.00
323.00000,-426.73,6.88,0.00,0.00
323.02000,-427.39,6.89,0.00,0.00
323.04000,-428.05,6.90,0.00,0.00
323.06000,-428.72,6.91,0.00,0.00
323.08000,-429.38,6.92,0.00,0.00
323.10000,-430.04,6.93,0.00,0.00
323.12000,-430.71,6.94,0.00,0.00
323.14000,-431.38,6.95,0.00,0.00
323.16000,-432.05,6.96,0.00,0.00
323.18000,-432.73,6.97,0.00,0.00
323.20000,-433.40,6.98,0.00,0.00
323.22000,-434.08,6.99,0.00,0.00
323.24000,-434.75,7.00,0.00,0.00
323.26000,-435.43,7.01,0.00,0.00
323.28000,-436.12,7.02,0.00,0.00
323.30000,-436.80,7.03,0.00,0.00
323.32000,-437.49,7.04,0.00,0.00
323.34000,-438.17,7.05,0.00,0.00
323.36000,-438.86,7.06,0.00,0.00
323.38000,-439.55,7.07,0.00,0.00
323.40000,-440.25,7.08,0.00,0.00
323.42000,-440.94,7.09,0.00,0.00
323.44000,-441.64,7.10,0.00,0.00
323.46000,-442.34,7.11,0.00,0.00
323.48000,-443.04,7.12,0.00,0.00
323.50000,-443.74,7.13,0.00,0.00
323.52000,-444.45,7.14,0.00,0.00
323.54000,-445.15,7.15,0.00,0.00
323.56000,-445.86,7.16,0.00,0.00
323.58000,-446.57,7.17,0.00,0.00
323.60000,-447.28,7.19,0.00,0.00
323.62000,-448.00,7.20,0.00,0.00
323.64000,-448.71,7.21,0.00,0.00
323.66000,-449.43,7.22,0.00,0.00
323.68000,-450.15,7.23,0.00,0.00
323.70000,-450.87,7.24,0.00,0.00
323.72000,-451.60,7.25,0.00,0.00
323.74000,-452.32,7.26,0.00,0.00
323.76000,-453.05,7.27,0.00,0.00
323.78000,-453.78,7.28,0.00,0.00
323.80000,-454.52,7.29,0.00,0.00
323.82000,-455.25,7.30,0.00,0.00
323.84000,-455.99,7.31,0.00,0.00
323.86000,-456.73,7.32,0.00,0.00
323.88000,-457.47,7.33,0.00,0.00
323.90000,-458.21,7.35,0.00,0.00
323.92000,-458.95,7.36,0.00,0.00
323.94000,-459.70,7.37,0.00,0.00
323.96000,-460.45,7.38,0.00,0.00
323.98000,-461.20,7.39,0.00,0.00
324.00000,-461.95,7.40,0.00,0.00
324.02000,-462.71,7.41,0.00,0.00
324.04000,-463.47,7.42,0.00,0.00
324.06000,-464.23,7.43,0.00,0.00
324.08000,-464.99,7.44,0.00,0.00
324.10000,-465.75,7.46,0.00,0.00
324.12000,-466.52,7.47,0.00,0.00
324.14000,-467.29,7.48,0.00,0.00
324.16000,-468.06,7.49,0.00,0.00
324.18000,-468.83,7.50,0.00,0.00
324.20000,-469.61,7.51,0.00,0.00
324.22000,-470.38,7.52,0.00,0.00
324.24000,-471.16,7.53,0.00,0.00
324.26000,-471.94,7.55,0.00,0.00
324.28000,-472.73,7.56,0.00,0.00
324.30000,-473.52,7.57,0.00,0.00
324.32000,-474.30,7.58,0.00,0.00
324.34000,-475.10,7.59,0.00,0.00
324.36000,-475.89,7.60,0.00,0.00
324.38000,-476.68,7.62,0.00,0.00
324.40000,-477.48,7.63,0.00,0.00
324.42000,-478.28,7.64,0.00,0.00
324.44000,-479.08,7.65,0.00,0.00
324.46000,-479.89,7.66,0.00,0.00
324.48000,-480.70,7.67,0.00,0.00
324.50000,-481.51,7.69,0.00,0.00
324.52000,-482.32,7.70,0.00,0.00
324.54000,-483.13,7.71,0.00,0.00
324.56000,-483.95,7.72,0.00,0.00
324.58000,-484.77,7.73,0.00,0.00
324.60000,-485.59,7.75,0.00,0.00
324.62000,-486.42,7.76,0.00,0.00
324.64000,-487.24,7.77,0.00,0.00
324.66000,-488.07,7.78,0.00,0.00
324.68000,-488.90,7.79,0.00,0.00
324.70000,-489.74,7.81,0.00,0.00
324.72000,-490.57,7.82,0.00,0.00
324.74000,-491.41,7.83,0.00,0.00
324.76000,-492.25,7.84,0.00,0.00
324.78000,-493.10,7.86,0.00,0.00
324.80000,-493.94,7.87,0.00,0.00
324.82000,-494.79,7.88,0.00,0.00
324.84000,-495.65,7.89,0.00,0.00
324.86000,-496.50,7.91,0.00,0.00
324.88000,-497.36,7.92,0.00,0.00
324.90000,-498.22,7.93,0.00,0.00
324.92000,-499.08,7.94,0.00,0.00
324.94000,-499.94,7.96,0.00,0.00
324.96000,-500.81,7.97,0.00,0.00
324.98000,-501.68,7.98,0.00,0.00
325.00000,-502.55,7.99,0.00,0.00
325.02000,-503.43,8.01,0.00,0.00
325.04000,-504.31,8.02,0.00,0.00
325.06000,-505.19,8.03,0.00,0.00
325.08000,-506.07,8.05,0.00,0.00
325.10000,-506.96,8.06,0.00,0.00
325.12000,-507.84,8.07,0.00,0.00
325.14000,-508.74,8.08,0.00,0.00
325.16000,-509.63,8.10,0.00,0.00
