Sr2,5p3/2,,,
1273.39500,-156.90,3.97,27.17,0.94
1273.41500,-156.89,3.97,27.17,0.94
1273.43500,-156.88,3.97,27.16,0.94
1273.45500,-156.86,3.97,27.16,0.94
1273.47500,-156.85,3.97,27.16,0.94
1273.49500,-156.84,3.97,27.16,0.94
1273.51500,-156.83,3.97,27.16,0.94
1273.53500,-156.81,3.97,27.16,0.94
1273.55500,-156.80,3.97,27.16,0.94
1273.57500,-156.79,3.97,27.15,0.94
1273.59500,-156.78,3.97,27.15,0.94
1273.61500,-156.76,3.97,27.15,0.94
1273.63500,-156.75,3.97,27.15,0.94
1273.65500,-156.74,3.97,27.15,0.94
1273.67500,-156.73,3.97,27.15,0.94
1273.69500,-156.71,3.97,27.14,0.94
1273.71500,-156.70,3.97,27.14,0.94
1273.73500,-156.69,3.97,27.14,0.94
1273.75500,-156.68,3.97,27.14,0.94
1273.77500,-156.66,3.97,27.14,0.94
1273.79500,-156.65,3.97,27.14,0.94
1273.81500,-156.64,3.97,27.13,0.94
1273.83500,-156.63,3.97,27.13,0.94
1273.85500,-156.61,3.97,27.13,0.94
1273.87500,-156.60,3.97,27.13,0.94
1273.89500,-156.59,3.97,27.13,0.94
1273.91500,-156.58,3.97,27.13,0.94
1273.93500,-156.56,3.97,27.13,0.94
1273.95500,-156.55,3.97,27.12,0.94
1273.97500,-156.54,3.97,27.12,0.94
1273.99500,-156.53,3.97,27.12,0.94
1274.01500,-156.51,3.97,27.12,0.94
1274.03500,-156.50,3.97,27.12,0.94
1274.05500,-156.49,3.97,27.12,0.94
1274.07500,-156.48,3.97,27.11,0.94
1274.09500,-156.46,3.97,27.11,0.94
1274.11500,-156.45,3.97,27.11,0.94
1274.13500,-156.44,3.97,27.11,0.94
1274.15500,-156.43,3.97,27.11,0.94
1274.17500,-156.41,3.97,27.11,0.94
1274.19500,-156.40,3.96,27.10,0.94
1274.21500,-156.39,3.96,27.10,0.94
1274.23500,-156.38,3.96,27.10,0.94
1274.25500,-156.36,3.96,27.10,0.94
1274.27500,-156.35,3.96,27.10,0.94
1274.29500,-156.34,3.96,27.10,0.94
1274.31500,-156.33,3.96,27.10,0.94
1274.33500,-156.31,3.96,27.09,0.94
1274.35500,-156.30,3.96,27.09,0.94
1274.37500,-156.29,3.96,27.09,0.94
1274.39500,-156.28,3.96,27.09,0.94
1274.41500,-156.26,3.96,27.09,0.94
1274.43500,-156.25,3.96,27.09,0.94
1274.45500,-156.24,3.96,27.08,0.94
1274.47500,-156.23,3.96,27.08,0.94
1274.49500,-156.22,3.96,27.08,0.94
1274.51500,-156.20,3.96,27.08,0.94
1274.53500,-156.19,3.96,27.08,0.94
1274.55500,-156.18,3.96,27.08,0.94
1274.57500,-156.17,3.96,27.07,0.94
1274.59500,-156.15,3.96,27.07,0.94
1274.61500,-156.14,3.96,27.07,0.94
1274.63500,-156.13,3.96,27.07,0.94
1274.65500,-156.12,3.96,27.07,0.94
1274.67500,-156.10,3.96,27.07,0.94
1274.69500,-156.09,3.96,27.07,0.94
1274.71500,-156.08,3.96,27.06,0.94
1274.73500,-156.07,3.96,27.06,0.94
1274.75500,-156.05,3.96,27.06,0.94
1274.77500,-156.04,3.96,27.06,0.94
1274.79500,-156.03,3.96,27.06,0.94
1274.81500,-156.02,3.96,27.06,0.94
1274.83500,-156.00,3.96,27.05,0.94
1274.85500,-155.99,3.96,27.05,0.94
1274.87500,-155.98,3.96,27.05,0.94
1274.89500,-155.97,3.96,27.05,0.94
1274.91500,-155.95,3.96,27.05,0.94
1274.93500,-155.94,3.96,27.05,0.94
1274.95500,-155.93,3.96,27.04,0.94
1274.97500,-155.92,3.96,27.04,0.94
1274.99500,-155.90,3.96,27.04,0.94
1275.01500,-155.89,3.96,27.04,0.94
1275.03500,-155.88,3.96,27.04,0.94
1275.05500,-155.87,3.96,27.04,0.94
1275.07500,-155.86,3.95,27.04,0.94
1275.09500,-155.84,3.95,27.03,0.93
1275.11500,-155.83,3.95,27.03,0.93
1275.13500,-155.82,3.95,27.03,0.93
1275.15500,-155.81,3.95,27.03,0.93
1275.17500,-155.79,3.95,27.03,0.93
1275.19500,-155.78,3.95,27.03,0.93
1275.21500,-155.77,3.95,27.02,0.93
1275.23500,-155.76,3.95,27.02,0.93
1275.25500,-155.74,3.95,27.02,0.93
1275.27500,-155.73,3.95,27.02,0.93
1275.29500,-155.72,3.95,27.02,0.93
1275.31500,-155.71,3.95,27.02,0.93
1275.33500,-155.69,3.95,27.02,0.93
1275.35500,-155.68,3.95,27.01,0.93
1275.37500,-155.67,3.95,27.01,0.93
1275.39500,-155.66,3.95,27.01,0.93
1275.41500,-155.65,3.95,27.01,0.93
1275.43500,-155.63,3.95,27.01,0.93
1275.45500,-155.62,3.95,27.01,0.93
1275.47500,-155.61,3.95,27.00,0.93
1275.49500,-155.60,3.95,27.00,0.93
1275.51500,-155.58,3.95,27.00,0.93
1275.53500,-155.57,3.95,27.00,0.93
1275.55500,-155.56,3.95,27.00,0.93
1275.57500,-155.55,3.95,27.00,0.93
1275.59500,-155.53,3.95,26.99,0.93
1275.61500,-155.52,3.95,26.99,0.93
1275.63500,-155.51,3.95,26.99,0.93
1275.65500,-155.50,3.95,26.99,0.93
1275.67500,-155.48,3.95,26.99,0.93
1275.69500,-155.47,3.95,26.99,0.93
1275.71500,-155.46,3.95,26.99,0.93
1275.73500,-155.45,3.95,26.98,0.93
1275.75500,-155.44,3.95,26.98,0.93
1275.77500,-155.42,3.95,26.98,0.93
1275.79500,-155.41,3.95,26.98,0.93
1275.81500,-155.40,3.95,26.98,0.93
1275.83500,-155.39,3.95,26.98,0.93
1275.85500,-155.37,3.95,26.97,0.93
1275.87500,-155.36,3.95,26.97,0.93
1275.89500,-155.35,3.95,26.97,0.93
1275.91500,-155.34,3.95,26.97,0.93
1275.93500,-155.32,3.95,26.97,0.93
1275.95500,-155.31,3.94,26.97,0.93
1275.97500,-155.30,3.94,26.97,0.93
1275.99500,-155.29,3.94,26.96,0.93
1276.01500,-155.28,3.94,26.96,0.93
1276.03500,-155.26,3.94,26.96,0.93
1276.05500,-155.25,3.94,26.96,0.93
1276.07500,-155.24,3.94,26.96,0.93
1276.09500,-155.23,3.94,26.96,0.93
1276.11500,-155.21,3.94,26.95,0.93
1276.13500,-155.20,3.94,26.95,0.93
1276.15500,-155.19,3.94,26.95,0.93
1276.17500,-155.18,3.94,26.95,0.93
1276.19500,-155.17,3.94,26.95,0.93
1276.21500,-155.15,3.94,26.95,0.93
1276.23500,-155.14,3.94,26.95,0.93
1276.25500,-155.13,3.94,26.94,0.93
1276.27500,-155.12,3.94,26.94,0.93
1276.29500,-155.10,3.94,26.94,0.93
1276.31500,-155.09,3.94,26.94,0.93
1276.33500,-155.08,3.94,26.94,0.93
1276.35500,-155.07,3.94,26.94,0.93
1276.37500,-155.06,3.94,26.93,0.93
1276.39500,-155.04,3.94,26.93,0.93
1276.41500,-155.03,3.94,26.93,0.93
1276.43500,-155.02,3.94,26.93,0.93
1276.45500,-155.01,3.94,26.93,0.93
1276.47500,-154.99,3.94,26.93,0.93
1276.49500,-154.98,3.94,26.92,0.93
1276.51500,-154.97,3.94,26.92,0.93
1276.53500,-154.96,3.94,26.92,0.93
1276.55500,-154.95,3.94,26.92,0.93
1276.57500,-154.93,3.94,26.92,0.93
1276.59500,-154.92,3.94,26.92,0.93
1276.61500,-154.91,3.94,26.92,0.93
1276.63500,-154.90,3.94,26.91,0.93
1276.65500,-154.88,3.94,26.91,0.93
1276.67500,-154.87,3.94,26.91,0.93
1276.69500,-154.86,3.94,26.91,0.93
1276.71500,-154.85,3.94,26.91,0.93
1276.73500,-154.84,3.94,26.91,0.93
1276.75500,-154.82,3.94,26.90,0.93
1276.77500,-154.81,3.94,26.90,0.93
1276.79500,-154.80,3.94,26.90,0.93
1276.81500,-154.79,3.94,26.90,0.93
1276.83500,-154.77,3.94,26.90,0.93
1276.85500,-154.76,3.93,26.90,0.93
1276.87500,-154.75,3.93,26.90,0.93
1276.89500,-154.74,3.93,26.89,0.93
1276.91500,-154.73,3.93,26.89,0.93
1276.93500,-154.71,3.93,26.89,0.93
1276.95500,-154.70,3.93,26.89,0.93
1276.97500,-154.69,3.93,26.89,0.93
1276.99500,-154.68,3.93,26.89,0.93
1277.01500,-154.66,3.93,26.88,0.93
1277.03500,-154.65,3.93,26.88,0.93
1277.05500,-154.64,3.93,26.88,0.93
1277.07500,-154.63,3.93,26.88,0.93
1277.09500,-154.62,3.93,26.88,0.93
1277.11500,-154.60,3.93,26.88,0.93
1277.13500,-154.59,3.93,26.88,0.93
1277.15500,-154.58,3.93,26.87,0.93
1277.17500,-154.57,3.93,26.87,0.93
1277.19500,-154.55,3.93,26.87,0.93
1277.21500,-154.54,3.93,26.87,0.93
1277.23500,-154.53,3.93,26.87,0.93
1277.25500,-154.52,3.93,26.87,0.93
1277.27500,-154.51,3.93,26.86,0.93
1277.29500,-154.49,3.93,26.86,0.93
1277.31500,-154.48,3.93,26.86,0.93
1277.33500,-154.47,3.93,26.86,0.93
1277.35500,-154.46,3.93,26.86,0.93
1277.37500,-154.45,3.93,26.86,0.93
1277.39500,-154.43,3.93,26.86,0.93
1277.41500,-154.42,3.93,26.85,0.93
1277.43500,-154.41,3.93,26.85,0.93
1277.45500,-154.40,3.93,26.85,0.93
1277.47500,-154.38,3.93,26.85,0.93
1277.49500,-154.37,3.93,26.85,0.93
1277.51500,-154.36,3.93,26.85,0.93
1277.53500,-154.35,3.93,26.84,0.93
1277.55500,-154.34,3.93,26.84,0.93
1277.57500,-154.32,3.93,26.84,0.93
1277.59500,-154.31,3.93,26.84,0.93
1277.61500,-154.30,3.93,26.84,0.93
1277.63500,-154.29,3.93,26.84,0.93
1277.65500,-154.28,3.93,26.84,0.93
1277.67500,-154.26,3.93,26.83,0.93
1277.69500,-154.25,3.93,26.83,0.93
1277.71500,-154.24,3.93,26.83,0.93
1277.73500,-154.23,3.93,26.83,0.93
1277.75500,-154.22,3.92,26.83,0.93
1277.77500,-154.20,3.92,26.83,0.93
1277.79500,-154.19,3.92,26.82,0.93
1277.81500,-154.18,3.92,26.82,0.93
1277.83500,-154.17,3.92,26.82,0.93
1277.85500,-154.15,3.92,26.82,0.93
1277.87500,-154.14,3.92,26.82,0.93
1277.89500,-154.13,3.92,26.82,0.93
1277.91500,-154.12,3.92,26.82,0.93
1277.93500,-154.11,3.92,26.81,0.93
1277.95500,-154.09,3.92,26.81,0.93
1277.97500,-154.08,3.92,26.81,0.93
1277.99500,-154.07,3.92,26.81,0.93
1278.01500,-154.06,3.92,26.81,0.93
1278.03500,-154.05,3.92,26.81,0.93
1278.05500,-154.03,3.92,26.81,0.93
1278.07500,-154.02,3.92,26.80,0.93
1278.09500,-154.01,3.92,26.80,0.93
1278.11500,-154.00,3.92,26.80,0.93
1278.13500,-153.99,3.92,26.80,0.93
1278.15500,-153.97,3.92,26.80,0.93
1278.17500,-153.96,3.92,26.80,0.93
1278.19500,-153.95,3.92,26.79,0.93
1278.21500,-153.94,3.92,26.79,0.93
1278.23500,-153.93,3.92,26.79,0.93
1278.25500,-153.91,3.92,26.79,0.93
1278.27500,-153.90,3.92,26.79,0.93
1278.29500,-153.89,3.92,26.79,0.93
1278.31500,-153.88,3.92,26.79,0.93
1278.33500,-153.86,3.92,26.78,0.93
1278.35500,-153.85,3.92,26.78,0.93
1278.37500,-153.84,3.92,26.78,0.93
1278.39500,-153.83,3.92,26.78,0.93
1278.41500,-153.82,3.92,26.78,0.93
1278.43500,-153.80,3.92,26.78,0.93
1278.45500,-153.79,3.92,26.77,0.93
1278.47500,-153.78,3.92,26.77,0.93
1278.49500,-153.77,3.92,26.77,0.93
1278.51500,-153.76,3.92,26.77,0.93
1278.53500,-153.74,3.92,26.77,0.93
1278.55500,-153.73,3.92,26.77,0.93
1278.57500,-153.72,3.92,26.77,0.93
1278.59500,-153.71,3.92,26.76,0.93
1278.61500,-153.70,3.92,26.76,0.93
1278.63500,-153.68,3.92,26.76,0.93
1278.65500,-153.67,3.92,26.76,0.93
1278.67500,-153.66,3.91,26.76,0.93
1278.69500,-153.65,3.91,26.76,0.93
1278.71500,-153.64,3.91,26.75,0.93
1278.73500,-153.62,3.91,26.75,0.93
1278.75500,-153.61,3.91,26.75,0.93
1278.77500,-153.60,3.91,26.75,0.93
1278.79500,-153.59,3.91,26.75,0.93
1278.81500,-153.58,3.91,26.75,0.93
1278.83500,-153.56,3.91,26.75,0.93
1278.85500,-153.55,3.91,26.74,0.93
1278.87500,-153.54,3.91,26.74,0.93
1278.89500,-153.53,3.91,26.74,0.93
1278.91500,-153.52,3.91,26.74,0.93
1278.93500,-153.50,3.91,26.74,0.93
1278.95500,-153.49,3.91,26.74,0.93
1278.97500,-153.48,3.91,26.74,0.93
1278.99500,-153.47,3.91,26.73,0.93
1279.01500,-153.46,3.91,26.73,0.93
1279.03500,-153.44,3.91,26.73,0.93
1279.05500,-153.43,3.91,26.73,0.93
1279.07500,-153.42,3.91,26.73,0.93
1279.09500,-153.41,3.91,26.73,0.93
1279.11500,-153.40,3.91,26.72,0.93
1279.13500,-153.38,3.91,26.72,0.93
1279.15500,-153.37,3.91,26.72,0.93
1279.17500,-153.36,3.91,26.72,0.93
1279.19500,-153.35,3.91,26.72,0.93
1279.21500,-153.34,3.91,26.72,0.93
1279.23500,-153.32,3.91,26.72,0.93
1279.25500,-153.31,3.91,26.71,0.93
1279.27500,-153.30,3.91,26.71,0.93
1279.29500,-153.29,3.91,26.71,0.93
1279.31500,-153.28,3.91,26.71,0.93
1279.33500,-153.26,3.91,26.71,0.93
1279.35500,-153.25,3.91,26.71,0.93
1279.37500,-153.24,3.91,26.70,0.93
1279.39500,-153.23,3.91,26.70,0.93
1279.41500,-153.22,3.91,26.70,0.93
1279.43500,-153.21,3.91,26.70,0.93
1279.45500,-153.19,3.91,26.70,0.93
1279.47500,-153.18,3.91,26.70,0.93
1279.49500,-153.17,3.91,26.70,0.93
1279.51500,-153.16,3.91,26.69,0.93
1279.53500,-153.15,3.91,26.69,0.93
1279.55500,-153.13,3.91,26.69,0.93
1279.57500,-153.12,3.90,26.69,0.93
1279.59500,-153.11,3.90,26.69,0.93
1279.61500,-153.10,3.90,26.69,0.93
1279.63500,-153.09,3.90,26.69,0.93
1279.65500,-153.07,3.90,26.68,0.93
1279.67500,-153.06,3.90,26.68,0.93
1279.69500,-153.05,3.90,26.68,0.93
1279.71500,-153.04,3.90,26.68,0.93
1279.73500,-153.03,3.90,26.68,0.93
1279.75500,-153.01,3.90,26.68,0.92
1279.77500,-153.00,3.90,26.67,0.92
1279.79500,-152.99,3.90,26.67,0.92
1279.81500,-152.98,3.90,26.67,0.92
1279.83500,-152.97,3.90,26.67,0.92
1279.85500,-152.95,3.90,26.67,0.92
1279.87500,-152.94,3.90,26.67,0.92
1279.89500,-152.93,3.90,26.67,0.92
1279.91500,-152.92,3.90,26.66,0.92
1279.93500,-152.91,3.90,26.66,0.92
1279.95500,-152.90,3.90,26.66,0.92
1279.97500,-152.88,3.90,26.66,0.92
1279.99500,-152.87,3.90,26.66,0.92
1280.01500,-152.86,3.90,26.66,0.92
1280.03500,-152.85,3.90,26.66,0.92
1280.05500,-152.84,3.90,26.65,0.92
1280.07500,-152.82,3.90,26.65,0.92
1280.09500,-152.81,3.90,26.65,0.92
1280.11500,-152.80,3.90,26.65,0.92
1280.13500,-152.79,3.90,26.65,0.92
1280.15500,-152.78,3.90,26.65,0.92
1280.17500,-152.76,3.90,26.64,0.92
1280.19500,-152.75,3.90,26.64,0.92
1280.21500,-152.74,3.90,26.64,0.92
1280.23500,-152.73,3.90,26.64,0.92
1280.25500,-152.72,3.90,26.64,0.92
1280.27500,-152.71,3.90,26.64,0.92
1280.29500,-152.69,3.90,26.64,0.92
1280.31500,-152.68,3.90,26.63,0.92
1280.33500,-152.67,3.90,26.63,0.92
1280.35500,-152.66,3.90,26.63,0.92
1280.37500,-152.65,3.90,26.63,0.92
1280.39500,-152.63,3.90,26.63,0.92
1280.41500,-152.62,3.90,26.63,0.92
1280.43500,-152.61,3.90,26.63,0.92
1280.45500,-152.60,3.90,26.62,0.92
1280.47500,-152.59,3.90,26.62,0.92
1280.49500,-152.58,3.89,26.62,0.92
1280.51500,-152.56,3.89,26.62,0.92
1280.53500,-152.55,3.89,26.62,0.92
1280.55500,-152.54,3.89,26.62,0.92
1280.57500,-152.53,3.89,26.61,0.92
1280.59500,-152.52,3.89,26.61,0.92
1280.61500,-152.50,3.89,26.61,0.92
1280.63500,-152.49,3.89,26.61,0.92
1280.65500,-152.48,3.89,26.61,0.92
1280.67500,-152.47,3.89,26.61,0.92
1280.69500,-152.46,3.89,26.61,0.92
1280.71500,-152.45,3.89,26.60,0.92
1280.73500,-152.43,3.89,26.60,0.92
1280.75500,-152.42,3.89,26.60,0.92
1280.77500,-152.41,3.89,26.60,0.92
1280.79500,-152.40,3.89,26.60,0.92
1280.81500,-152.39,3.89,26.60,0.92
1280.83500,-152.37,3.89,26.60,0.92
1280.85500,-152.36,3.89,26.59,0.92
1280.87500,-152.35,3.89,26.59,0.92
1280.89500,-152.34,3.89,26.59,0.92
1280.91500,-152.33,3.89,26.59,0.92
1280.93500,-152.32,3.89,26.59,0.92
1280.95500,-152.30,3.89,26.59,0.92
1280.97500,-152.29,3.89,26.59,0.92
1280.99500,-152.28,3.89,26.58,0.92
1281.01500,-152.27,3.89,26.58,0.92
1281.03500,-152.26,3.89,26.58,0.92
1281.05500,-152.24,3.89,26.58,0.92
1281.07500,-152.23,3.89,26.58,0.92
1281.09500,-152.22,3.89,26.58,0.92
1281.11500,-152.21,3.89,26.57,0.92
1281.13500,-152.20,3.89,26.57,0.92
1281.15500,-152.19,3.89,26.57,0.92
1281.17500,-152.17,3.89,26.57,0.92
1281.19500,-152.16,3.89,26.57,0.92
1281.21500,-152.15,3.89,26.57,0.92
1281.23500,-152.14,3.89,26.57,0.92
1281.25500,-152.13,3.89,26.56,0.92
1281.27500,-152.11,3.89,26.56,0.92
1281.29500,-152.10,3.89,26.56,0.92
1281.31500,-152.09,3.89,26.56,0.92
1281.33500,-152.08,3.89,26.56,0.92
1281.35500,-152.07,3.89,26.56,0.92
1281.37500,-152.06,3.89,26.56,0.92
1281.39500,-152.04,3.89,26.55,0.92
1281.41500,-152.03,3.89,26.55,0.92
1281.43500,-152.02,3.88,26.55,0.92
1281.45500,-152.01,3.88,26.55,0.92
1281.47500,-152.00,3.88,26.55,0.92
1281.49500,-151.99,3.88,26.55,0.92
1281.51500,-151.97,3.88,26.55,0.92
1281.53500,-151.96,3.88,26.54,0.92
1281.55500,-151.95,3.88,26.54,0.92
1281.57500,-151.94,3.88,26.54,0.92
1281.59500,-151.93,3.88,26.54,0.92
1281.61500,-151.92,3.88,26.54,0.92
1281.63500,-151.90,3.88,26.54,0.92
1281.65500,-151.89,3.88,26.53,0.92
1281.67500,-151.88,3.88,26.53,0.92
1281.69500,-151.87,3.88,26.53,0.92
1281.71500,-151.86,3.88,26.53,0.92
1281.73500,-151.84,3.88,26.53,0.92
1281.75500,-151.83,3.88,26.53,0.92
1281.77500,-151.82,3.88,26.53,0.92
1281.79500,-151.81,3.88,26.52,0.92
1281.81500,-151.80,3.88,26.52,0.92
1281.83500,-151.79,3.88,26.52,0.92
1281.85500,-151.77,3.88,26.52,0.92
1281.87500,-151.76,3.88,26.52,0.92
1281.89500,-151.75,3.88,26.52,0.92
1281.91500,-151.74,3.88,26.52,0.92
1281.93500,-151.73,3.88,26.51,0.92
1281.95500,-151.72,3.88,26.51,0.92
1281.97500,-151.70,3.88,26.51,0.92
1281.99500,-151.69,3.88,26.51,0.92
1282.01500,-151.68,3.88,26.51,0.92
1282.03500,-151.67,3.88,26.51,0.92
1282.05500,-151.66,3.88,26.51,0.92
1282.07500,-151.65,3.88,26.50,0.92
1282.09500,-151.63,3.88,26.50,0.92
1282.11500,-151.62,3.88,26.50,0.92
1282.13500,-151.61,3.88,26.50,0.92
1282.15500,-151.60,3.88,26.50,0.92
1282.17500,-151.59,3.88,26.50,0.92
1282.19500,-151.58,3.88,26.49,0.92
1282.21500,-151.56,3.88,26.49,0.92
1282.23500,-151.55,3.88,26.49,0.92
1282.25500,-151.54,3.88,26.49,0.92
1282.27500,-151.53,3.88,26.49,0.92
1282.29500,-151.52,3.88,26.49,0.92
1282.31500,-151.51,3.88,26.49,0.92
1282.33500,-151.49,3.88,26.48,0.92
1282.35500,-151.48,3.87,26.48,0.92
1282.37500,-151.47,3.87,26.48,0.92
1282.39500,-151.46,3.87,26.48,0.92
1282.41500,-151.45,3.87,26.48,0.92
1282.43500,-151.44,3.87,26.48,0.92
1282.45500,-151.42,3.87,26.48,0.92
1282.47500,-151.41,3.87,26.47,0.92
1282.49500,-151.40,3.87,26.47,0.92
1282.51500,-151.39,3.87,26.47,0.92
1282.53500,-151.38,3.87,26.47,0.92
1282.55500,-151.37,3.87,26.47,0.92
1282.57500,-151.35,3.87,26.47,0.92
1282.59500,-151.34,3.87,26.47,0.92
1282.61500,-151.33,3.87,26.46,0.92
1282.63500,-151.32,3.87,26.46,0.92
1282.65500,-151.31,3.87,26.46,0.92
1282.67500,-151.30,3.87,26.46,0.92
1282.69500,-151.28,3.87,26.46,0.92
1282.71500,-151.27,3.87,26.46,0.92
1282.73500,-151.26,3.87,26.46,0.92
1282.75500,-151.25,3.87,26.45,0.92
1282.77500,-151.24,3.87,26.45,0.92
1282.79500,-151.23,3.87,26.45,0.92
1282.81500,-151.21,3.87,26.45,0.92
1282.83500,-151.20,3.87,26.45,0.92
1282.85500,-151.19,3.87,26.45,0.92
1282.87500,-151.18,3.87,26.44,0.92
1282.89500,-151.17,3.87,26.44,0.92
1282.91500,-151.16,3.87,26.44,0.92
1282.93500,-151.15,3.87,26.44,0.92
1282.95500,-151.13,3.87,26.44,0.92
1282.97500,-151.12,3.87,26.44,0.92
1282.99500,-151.11,3.87,26.44,0.92
1283.01500,-151.10,3.87,26.43,0.92
1283.03500,-151.09,3.87,26.43,0.92
1283.05500,-151.08,3.87,26.43,0.92
1283.07500,-151.06,3.87,26.43,0.92
1283.09500,-151.05,3.87,26.43,0.92
1283.11500,-151.04,3.87,26.43,0.92
1283.13500,-151.03,3.87,26.43,0.92
1283.15500,-151.02,3.87,26.42,0.92
1283.17500,-151.01,3.87,26.42,0.92
1283.19500,-150.99,3.87,26.42,0.92
1283.21500,-150.98,3.87,26.42,0.92
1283.23500,-150.97,3.87,26.42,0.92
1283.25500,-150.96,3.87,26.42,0.92
1283.27500,-150.95,3.87,26.42,0.92
1283.29500,-150.94,3.87,26.41,0.92
1283.31500,-150.93,3.86,26.41,0.92
1283.33500,-150.91,3.86,26.41,0.92
1283.35500,-150.90,3.86,26.41,0.92
1283.37500,-150.89,3.86,26.41,0.92
1283.39500,-150.88,3.86,26.41,0.92
1283.41500,-150.87,3.86,26.41,0.92
1283.43500,-150.86,3.86,26.40,0.92
1283.45500,-150.84,3.86,26.40,0.92
1283.47500,-150.83,3.86,26.40,0.92
1283.49500,-150.82,3.86,26.40,0.92
1283.51500,-150.81,3.86,26.40,0.92
1283.53500,-150.80,3.86,26.40,0.92
1283.55500,-150.79,3.86,26.40,0.92
1283.57500,-150.77,3.86,26.39,0.92
1283.59500,-150.76,3.86,26.39,0.92
1283.61500,-150.75,3.86,26.39,0.92
1283.63500,-150.74,3.86,26.39,0.92
1283.65500,-150.73,3.86,26.39,0.92
1283.67500,-150.72,3.86,26.39,0.92
1283.69500,-150.71,3.86,26.39,0.92
1283.71500,-150.69,3.86,26.38,0.92
1283.73500,-150.68,3.86,26.38,0.92
1283.75500,-150.67,3.86,26.38,0.92
1283.77500,-150.66,3.86,26.38,0.92
1283.79500,-150.65,3.86,26.38,0.92
1283.81500,-150.64,3.86,26.38,0.92
1283.83500,-150.62,3.86,26.37,0.92
1283.85500,-150.61,3.86,26.37,0.92
1283.87500,-150.60,3.86,26.37,0.92
1283.89500,-150.59,3.86,26.37,0.92
1283.91500,-150.58,3.86,26.37,0.92
1283.93500,-150.57,3.86,26.37,0.92
1283.95500,-150.56,3.86,26.37,0.92
1283.97500,-150.54,3.86,26.36,0.92
1283.99500,-150.53,3.86,26.36,0.92
1284.01500,-150.52,3.86,26.36,0.92
1284.03500,-150.51,3.86,26.36,0.92
1284.05500,-150.50,3.86,26.36,0.92
1284.07500,-150.49,3.86,26.36,0.92
1284.09500,-150.48,3.86,26.36,0.92
1284.11500,-150.46,3.86,26.35,0.92
1284.13500,-150.45,3.86,26.35,0.92
1284.15500,-150.44,3.86,26.35,0.92
1284.17500,-150.43,3.86,26.35,0.92
1284.19500,-150.42,3.86,26.35,0.92
1284.21500,-150.41,3.86,26.35,0.92
1284.23500,-150.39,3.86,26.35,0.92
1284.25500,-150.38,3.85,26.34,0.92
1284.27500,-150.37,3.85,26.34,0.92
1284.29500,-150.36,3.85,26.34,0.92
1284.31500,-150.35,3.85,26.34,0.92
1284.33500,-150.34,3.85,26.34,0.92
1284.35500,-150.33,3.85,26.34,0.92
1284.37500,-150.31,3.85,26.34,0.92
1284.39500,-150.30,3.85,26.33,0.92
1284.41500,-150.29,3.85,26.33,0.92
1284.43500,-150.28,3.85,26.33,0.92
1284.45500,-150.27,3.85,26.33,0.92
1284.47500,-150.26,3.85,26.33,0.92
1284.49500,-150.25,3.85,26.33,0.92
1284.51500,-150.23,3.85,26.33,0.92
1284.53500,-150.22,3.85,26.32,0.92
1284.55500,-150.21,3.85,26.32,0.92
1284.57500,-150.20,3.85,26.32,0.92
1284.59500,-150.19,3.85,26.32,0.92
1284.61500,-150.18,3.85,26.32,0.92
1284.63500,-150.17,3.85,26.32,0.91
1284.65500,-150.15,3.85,26.32,0.91
1284.67500,-150.14,3.85,26.31,0.91
1284.69500,-150.13,3.85,26.31,0.91
1284.71500,-150.12,3.85,26.31,0.91
1284.73500,-150.11,3.85,26.31,0.91
1284.75500,-150.10,3.85,26.31,0.91
1284.77500,-150.09,3.85,26.31,0.91
1284.79500,-150.07,3.85,26.31,0.91
1284.81500,-150.06,3.85,26.30,0.91
1284.83500,-150.05,3.85,26.30,0.91
1284.85500,-150.04,3.85,26.30,0.91
1284.87500,-150.03,3.85,26.30,0.91
1284.89500,-150.02,3.85,26.30,0.91
1284.91500,-150.01,3.85,26.30,0.91
1284.93500,-149.99,3.85,26.30,0.91
1284.95500,-149.98,3.85,26.29,0.91
1284.97500,-149.97,3.85,26.29,0.91
1284.99500,-149.96,3.85,26.29,0.91
1285.01500,-149.95,3.85,26.29,0.91
1285.03500,-149.94,3.85,26.29,0.91
1285.05500,-149.93,3.85,26.29,0.91
1285.07500,-149.91,3.85,26.29,0.91
1285.09500,-149.90,3.85,26.28,0.91
1285.11500,-149.89,3.85,26.28,0.91
1285.13500,-149.88,3.85,26.28,0.91
1285.15500,-149.87,3.85,26.28,0.91
1285.17500,-149.86,3.85,26.28,0.91
1285.19500,-149.85,3.85,26.28,0.91
1285.21500,-149.83,3.84,26.28,0.91
1285.23500,-149.82,3.84,26.27,0.91
1285.25500,-149.81,3.84,26.27,0.91
1285.27500,-149.80,3.84,26.27,0.91
1285.29500,-149.79,3.84,26.27,0.91
1285.31500,-149.78,3.84,26.27,0.91
1285.33500,-149.77,3.84,26.27,0.91
1285.35500,-149.75,3.84,26.27,0.91
1285.37500,-149.74,3.84,26.26,0.91
1285.39500,-149.73,3.84,26.26,0.91
1285.41500,-149.72,3.84,26.26,0.91
1285.43500,-149.71,3.84,26.26,0.91
1285.45500,-149.70,3.84,26.26,0.91
1285.47500,-149.69,3.84,26.26,0.91
1285.49500,-149.68,3.84,26.26,0.91
1285.51500,-149.66,3.84,26.25,0.91
1285.53500,-149.65,3.84,26.25,0.91
