wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty,alpha(m=0),alpha(m=0)_uncertainty,alpha(m=1),alpha(m=1)_uncertainty,alpha(m=2),alpha(m=2)_uncertainty
1794.462,224.56,6.23,-0.36,3.55,88.59,3.73,135.97,6.37,180.27,6.23,313.15,8.05
1794.962,224.69,6.22,0.61,3.55,88.43,3.73,136.26,6.36,180.48,6.22,313.13,8.05
1795.462,224.82,6.22,1.63,3.56,88.28,3.73,136.54,6.36,180.68,6.22,313.1,8.05
1795.962,224.94,6.22,2.72,3.58,88.14,3.72,136.8,6.35,180.87,6.21,313.08,8.05
1796.462,225.05,6.22,3.92,3.6,88,3.72,137.05,6.34,181.05,6.21,313.05,8.05
1796.962,225.16,6.22,5.25,3.63,87.86,3.72,137.3,6.34,181.23,6.21,313.03,8.05
1797.462,225.27,6.21,6.76,3.68,87.73,3.71,137.53,6.33,181.4,6.2,313,8.05
1797.962,225.37,6.21,8.51,3.75,87.61,3.71,137.76,6.33,181.56,6.2,312.98,8.05
1798.462,225.46,6.21,10.6,3.85,87.49,3.71,137.97,6.32,181.72,6.2,312.95,8.04
1798.962,225.55,6.21,13.18,3.98,87.37,3.71,138.18,6.32,181.86,6.19,312.92,8.04
1799.462,225.64,6.21,16.51,4.18,87.26,3.7,138.38,6.31,182.01,6.19,312.9,8.04
1799.962,225.72,6.21,21.04,4.48,87.15,3.7,138.57,6.31,182.14,6.19,312.87,8.04
1800.462,225.8,6.21,27.69,4.97,87.05,3.7,138.75,6.3,182.28,6.18,312.85,8.04
1800.962,225.88,6.2,38.63,5.86,86.95,3.7,138.93,6.3,182.4,6.18,312.82,8.04
1801.462,225.95,6.2,60.44,7.81,86.85,3.7,139.1,6.29,182.52,6.18,312.8,8.04
1801.962,226.02,6.2,127.22,14.2,86.76,3.69,139.26,6.29,182.64,6.18,312.78,8.04
1802.462,226.21,6.21,-2878.82,286.73,86.54,3.7,139.68,6.3,182.95,6.19,312.75,8.05
1802.962,226.16,6.2,-121.72,11.39,86.57,3.69,139.59,6.28,182.88,6.17,312.73,8.04
1803.462,226.22,6.2,-63.05,5.91,86.48,3.69,139.74,6.28,182.98,6.17,312.7,8.04
1803.962,226.28,6.2,-42.78,4.25,86.4,3.69,139.88,6.28,183.08,6.17,312.68,8.04
1804.462,226.34,6.2,-32.42,3.54,86.32,3.69,140.02,6.27,183.18,6.17,312.65,8.04
1804.962,226.39,6.2,-26.07,3.2,86.24,3.69,140.15,6.27,183.27,6.17,312.63,8.04
1805.462,226.44,6.19,-21.76,3.01,86.16,3.68,140.28,6.27,183.36,6.16,312.61,8.04
1805.962,226.49,6.19,-18.6,2.9,86.09,3.68,140.41,6.27,183.45,6.16,312.58,8.04
1806.462,226.54,6.19,-16.18,2.83,86.01,3.68,140.53,6.26,183.54,6.16,312.56,8.04
1806.962,226.59,6.19,-14.25,2.79,85.94,3.68,140.65,6.26,183.62,6.16,312.53,8.04
1807.462,226.64,6.19,-12.67,2.76,85.87,3.68,140.76,6.26,183.7,6.16,312.51,8.03
1807.962,226.68,6.19,-11.34,2.74,85.81,3.68,140.87,6.26,183.78,6.16,312.49,8.03
1808.462,226.72,6.19,-10.2,2.73,85.74,3.68,140.98,6.25,183.85,6.16,312.46,8.03
1808.962,226.76,6.19,-9.21,2.72,85.68,3.68,141.09,6.25,183.92,6.15,312.44,8.03
1809.462,226.8,6.19,-8.33,2.71,85.61,3.67,141.19,6.25,183.99,6.15,312.42,8.03
1809.962,226.84,6.19,-7.55,2.7,85.55,3.67,141.29,6.25,184.06,6.15,312.39,8.03
1810.462,226.88,6.19,-6.85,2.7,85.49,3.67,141.38,6.25,184.13,6.15,312.37,8.03
1810.962,226.91,6.19,-6.21,2.7,85.44,3.67,141.47,6.24,184.19,6.15,312.35,8.03
1811.462,226.94,6.19,-5.62,2.69,85.38,3.67,141.56,6.24,184.25,6.15,312.32,8.03
1811.962,226.98,6.18,-5.08,2.69,85.33,3.67,141.65,6.24,184.31,6.15,312.3,8.03
1812.462,227.01,6.18,-4.58,2.69,85.27,3.67,141.74,6.24,184.37,6.15,312.28,8.03
1812.962,227.04,6.18,-4.12,2.69,85.22,3.67,141.82,6.24,184.43,6.14,312.26,8.03
1813.462,227.07,6.18,-3.68,2.68,85.17,3.67,141.9,6.24,184.48,6.14,312.23,8.03
1813.962,227.09,6.18,-3.27,2.68,85.12,3.67,141.98,6.23,184.53,6.14,312.21,8.03
1814.462,227.12,6.18,-2.88,2.68,85.07,3.66,142.05,6.23,184.59,6.14,312.19,8.03
1814.962,227.15,6.18,-2.52,2.68,85.02,3.66,142.13,6.23,184.64,6.14,312.17,8.03
1815.462,227.17,6.18,-2.17,2.68,84.97,3.66,142.2,6.23,184.68,6.14,312.14,8.03
1815.962,227.19,6.18,-1.84,2.67,84.93,3.66,142.27,6.23,184.73,6.14,312.12,8.03
1816.462,227.22,6.18,-1.52,2.67,84.88,3.66,142.34,6.23,184.78,6.14,312.1,8.02
1816.962,227.24,6.18,-1.22,2.67,84.84,3.66,142.4,6.23,184.82,6.14,312.08,8.02
1817.462,227.26,6.18,-0.93,2.67,84.8,3.66,142.47,6.22,184.86,6.14,312.06,8.02
1817.962,227.28,6.18,-0.65,2.67,84.75,3.66,142.53,6.22,184.91,6.14,312.03,8.02
1818.462,227.3,6.18,-0.38,2.67,84.71,3.66,142.59,6.22,184.95,6.14,312.01,8.02
1818.962,227.32,6.18,-0.12,2.67,84.67,3.66,142.65,6.22,184.98,6.13,311.99,8.02
1819.462,227.34,6.18,0.13,2.67,84.63,3.66,142.71,6.22,185.02,6.13,311.97,8.02
1819.962,227.36,6.18,0.37,2.66,84.59,3.66,142.76,6.22,185.06,6.13,311.95,8.02
1820.462,227.37,6.17,0.61,2.66,84.55,3.66,142.82,6.22,185.1,6.13,311.93,8.02
1820.962,227.39,6.17,0.83,2.66,84.52,3.66,142.87,6.22,185.13,6.13,311.91,8.02
1821.462,227.41,6.17,1.06,2.66,84.48,3.65,142.92,6.22,185.17,6.13,311.89,8.02
1821.962,227.42,6.17,1.27,2.66,84.45,3.65,142.98,6.21,185.2,6.13,311.87,8.02
1822.462,227.44,6.17,1.48,2.66,84.41,3.65,143.03,6.21,185.23,6.13,311.85,8.02
1822.962,227.45,6.17,1.68,2.66,84.38,3.65,143.07,6.21,185.26,6.13,311.83,8.02
1823.462,227.46,6.17,1.88,2.66,84.34,3.65,143.12,6.21,185.29,6.13,311.81,8.02
1823.962,227.48,6.17,2.07,2.66,84.31,3.65,143.17,6.21,185.32,6.13,311.79,8.02
1824.462,227.49,6.17,2.26,2.65,84.28,3.65,143.21,6.21,185.35,6.13,311.77,8.02
1824.962,227.5,6.17,2.44,2.65,84.24,3.65,143.26,6.21,185.38,6.13,311.75,8.02
1825.462,227.51,6.17,2.63,2.65,84.21,3.65,143.3,6.21,185.41,6.13,311.73,8.02
1825.962,227.52,6.17,2.8,2.65,84.18,3.65,143.34,6.21,185.43,6.13,311.71,8.01
1826.462,227.53,6.17,2.97,2.65,84.15,3.65,143.38,6.21,185.46,6.12,311.69,8.01
1826.962,227.54,6.17,3.14,2.65,84.12,3.65,143.42,6.21,185.48,6.12,311.67,8.01
1827.462,227.55,6.17,3.31,2.65,84.09,3.65,143.46,6.21,185.51,6.12,311.65,8.01
1827.962,227.56,6.17,3.47,2.65,84.07,3.65,143.5,6.2,185.53,6.12,311.63,8.01
1828.462,227.57,6.17,3.63,2.65,84.04,3.65,143.54,6.2,185.55,6.12,311.61,8.01
1828.962,227.58,6.17,3.79,2.65,84.01,3.65,143.57,6.2,185.58,6.12,311.59,8.01
1829.462,227.59,6.17,3.94,2.65,83.98,3.65,143.61,6.2,185.6,6.12,311.57,8.01
1829.962,227.6,6.17,4.09,2.64,83.96,3.64,143.64,6.2,185.62,6.12,311.56,8.01
1830.462,227.61,6.17,4.24,2.64,83.93,3.64,143.67,6.2,185.64,6.12,311.54,8.01
1830.962,227.61,6.17,4.39,2.64,83.91,3.64,143.71,6.2,185.66,6.12,311.52,8.01
1831.462,227.62,6.17,4.53,2.64,83.88,3.64,143.74,6.2,185.68,6.12,311.5,8.01
1831.962,227.63,6.17,4.67,2.64,83.86,3.64,143.77,6.2,185.7,6.12,311.48,8.01
1832.462,227.63,6.16,4.81,2.64,83.83,3.64,143.8,6.2,185.72,6.12,311.47,8.01
1832.962,227.64,6.16,4.95,2.64,83.81,3.64,143.83,6.2,185.74,6.12,311.45,8.01
1833.462,227.65,6.16,5.09,2.64,83.79,3.64,143.86,6.2,185.75,6.12,311.43,8.01
1833.962,227.65,6.16,5.22,2.64,83.76,3.64,143.89,6.2,185.77,6.12,311.42,8.01
1834.462,227.66,6.16,5.35,2.64,83.74,3.64,143.92,6.2,185.79,6.12,311.4,8.01
1834.962,227.66,6.16,5.48,2.64,83.72,3.64,143.94,6.2,185.8,6.12,311.38,8.01
1835.462,227.67,6.16,5.61,2.64,83.7,3.64,143.97,6.19,185.82,6.12,311.37,8
1835.962,227.67,6.16,5.74,2.64,83.68,3.64,144,6.19,185.83,6.12,311.35,8
1836.462,227.68,6.16,5.86,2.64,83.66,3.64,144.02,6.19,185.85,6.12,311.33,8
1836.962,227.68,6.16,5.99,2.64,83.64,3.64,144.04,6.19,185.86,6.12,311.32,8
1837.462,227.69,6.16,6.11,2.63,83.62,3.64,144.07,6.19,185.88,6.11,311.3,8
1837.962,227.69,6.16,6.23,2.63,83.6,3.64,144.09,6.19,185.89,6.11,311.29,8
1838.462,227.69,6.16,6.35,2.63,83.58,3.64,144.12,6.19,185.9,6.11,311.27,8
1838.962,227.7,6.16,6.47,2.63,83.56,3.64,144.14,6.19,185.92,6.11,311.26,8
1839.462,227.7,6.16,6.59,2.63,83.54,3.64,144.16,6.19,185.93,6.11,311.24,8
1839.962,227.7,6.16,6.7,2.63,83.52,3.64,144.18,6.19,185.94,6.11,311.23,8
1840.462,227.71,6.16,6.82,2.63,83.51,3.64,144.2,6.19,185.95,6.11,311.21,8
1840.962,227.71,6.16,6.93,2.63,83.49,3.64,144.22,6.19,185.97,6.11,311.2,8
1841.462,227.71,6.16,7.04,2.63,83.47,3.63,144.24,6.19,185.98,6.11,311.19,8
1841.962,227.72,6.16,7.15,2.63,83.46,3.63,144.26,6.19,185.99,6.11,311.17,8
1842.462,227.72,6.16,7.26,2.63,83.44,3.63,144.28,6.19,186,6.11,311.16,8
1842.962,227.72,6.16,7.37,2.63,83.42,3.63,144.3,6.19,186.01,6.11,311.15,8
1843.462,227.72,6.16,7.48,2.63,83.41,3.63,144.32,6.19,186.02,6.11,311.13,8
1843.962,227.73,6.16,7.59,2.63,83.39,3.63,144.33,6.19,186.03,6.11,311.12,8
1844.462,227.73,6.16,7.7,2.63,83.38,3.63,144.35,6.19,186.04,6.11,311.11,8
1844.962,227.73,6.16,7.8,2.63,83.37,3.63,144.37,6.19,186.05,6.11,311.1,7.99
1845.462,227.73,6.16,7.91,2.63,83.35,3.63,144.38,6.18,186.06,6.11,311.09,7.99
1845.962,227.74,6.16,8.01,2.63,83.34,3.63,144.4,6.18,186.07,6.11,311.07,7.99
1846.462,227.74,6.16,8.11,2.63,83.32,3.63,144.41,6.18,186.08,6.11,311.06,7.99
1846.962,227.74,6.15,8.22,2.63,83.31,3.63,144.43,6.18,186.09,6.11,311.05,7.99
1847.462,227.74,6.15,8.32,2.63,83.3,3.63,144.44,6.18,186.09,6.11,311.04,7.99
1847.962,227.75,6.15,8.42,2.63,83.29,3.63,144.46,6.18,186.1,6.11,311.03,7.99
1848.462,227.75,6.15,8.52,2.63,83.28,3.63,144.47,6.18,186.11,6.11,311.02,7.99
1848.962,227.75,6.15,8.62,2.63,83.26,3.63,144.49,6.18,186.12,6.11,311.01,7.99
1849.462,227.75,6.15,8.72,2.63,83.25,3.63,144.5,6.18,186.13,6.11,311.01,7.99
1849.962,227.75,6.15,8.82,2.63,83.24,3.63,144.51,6.18,186.13,6.11,311,7.99
1850.462,227.76,6.15,8.91,2.62,83.23,3.63,144.52,6.18,186.14,6.11,310.99,7.99
1850.962,227.76,6.15,9.01,2.62,83.22,3.63,144.54,6.18,186.15,6.11,310.98,7.99
1851.462,227.76,6.15,9.11,2.62,83.21,3.63,144.55,6.18,186.15,6.11,310.97,7.99
1851.962,227.76,6.15,9.21,2.62,83.2,3.63,144.56,6.18,186.16,6.1,310.97,7.99
1852.462,227.77,6.15,9.3,2.62,83.19,3.63,144.57,6.18,186.17,6.1,310.96,7.99
1852.962,227.77,6.15,9.4,2.62,83.19,3.63,144.58,6.18,186.17,6.1,310.95,7.99
1853.462,227.77,6.15,9.49,2.62,83.18,3.63,144.59,6.18,186.18,6.1,310.95,7.99
1853.962,227.77,6.15,9.59,2.62,83.17,3.63,144.6,6.18,186.19,6.1,310.94,7.99
1854.462,227.77,6.15,9.68,2.62,83.16,3.63,144.61,6.18,186.19,6.1,310.94,7.99
1854.962,227.78,6.15,9.77,2.62,83.16,3.63,144.62,6.18,186.2,6.1,310.93,7.99
1855.462,227.78,6.15,9.87,2.62,83.15,3.62,144.63,6.18,186.21,6.1,310.93,7.98
1855.962,227.78,6.15,9.96,2.62,83.14,3.62,144.64,6.18,186.21,6.1,310.93,7.98
1856.462,227.79,6.15,10.05,2.62,83.14,3.62,144.65,6.18,186.22,6.1,310.92,7.98
1856.962,227.79,6.15,10.14,2.62,83.13,3.62,144.66,6.18,186.22,6.1,310.92,7.98
1857.462,227.79,6.15,10.23,2.62,83.13,3.62,144.67,6.18,186.23,6.1,310.92,7.98
1857.962,227.8,6.15,10.33,2.62,83.12,3.62,144.68,6.18,186.24,6.1,310.92,7.98
1858.462,227.8,6.15,10.42,2.62,83.12,3.62,144.68,6.18,186.24,6.1,310.92,7.98
1858.962,227.8,6.15,10.51,2.62,83.11,3.62,144.69,6.17,186.25,6.1,310.92,7.98
1859.462,227.81,6.15,10.6,2.62,83.11,3.62,144.7,6.17,186.25,6.1,310.92,7.98
1859.962,227.81,6.15,10.69,2.62,83.11,3.62,144.71,6.17,186.26,6.1,310.92,7.98
1860.462,227.82,6.15,10.78,2.62,83.1,3.62,144.71,6.17,186.26,6.1,310.92,7.98
1860.962,227.82,6.15,10.87,2.62,83.1,3.62,144.72,6.17,186.27,6.1,310.92,7.98
1861.462,227.83,6.15,10.96,2.62,83.1,3.62,144.73,6.17,186.28,6.1,310.93,7.98
1861.962,227.83,6.15,11.05,2.62,83.1,3.62,144.73,6.17,186.28,6.1,310.93,7.98
1862.462,227.84,6.15,11.14,2.62,83.1,3.62,144.74,6.17,186.29,6.1,310.93,7.98
1862.962,227.84,6.15,11.23,2.62,83.1,3.62,144.74,6.17,186.29,6.1,310.94,7.98
1863.462,227.85,6.15,11.32,2.62,83.1,3.62,144.75,6.17,186.3,6.1,310.95,7.98
1863.962,227.85,6.15,11.41,2.62,83.1,3.62,144.75,6.17,186.3,6.1,310.95,7.98
1864.462,227.86,6.14,11.49,2.62,83.1,3.62,144.76,6.17,186.31,6.1,310.96,7.98
1864.962,227.87,6.14,11.58,2.62,83.1,3.62,144.76,6.17,186.32,6.1,310.97,7.98
1865.462,227.87,6.14,11.67,2.62,83.11,3.62,144.77,6.17,186.32,6.1,310.98,7.98
1865.962,227.88,6.14,11.76,2.62,83.11,3.62,144.77,6.17,186.33,6.1,310.99,7.98
1866.462,227.89,6.14,11.85,2.62,83.11,3.62,144.78,6.17,186.33,6.1,311,7.98
1866.962,227.9,6.14,11.94,2.62,83.12,3.62,144.78,6.17,186.34,6.1,311.01,7.98
1867.462,227.91,6.14,12.03,2.62,83.12,3.62,144.79,6.17,186.35,6.1,311.03,7.97
1867.962,227.92,6.14,12.12,2.62,83.13,3.62,144.79,6.17,186.35,6.1,311.04,7.97
1868.462,227.93,6.14,12.21,2.62,83.13,3.62,144.79,6.17,186.36,6.1,311.06,7.97
1868.962,227.94,6.14,12.3,2.62,83.14,3.62,144.8,6.17,186.37,6.1,311.08,7.97
1869.462,227.95,6.14,12.39,2.62,83.15,3.62,144.8,6.17,186.37,6.1,311.1,7.97
1869.962,227.96,6.14,12.48,2.62,83.16,3.62,144.8,6.17,186.38,6.1,311.12,7.97
1870.462,227.97,6.14,12.57,2.62,83.17,3.62,144.81,6.17,186.39,6.1,311.14,7.97
1870.962,227.98,6.14,12.66,2.62,83.18,3.62,144.81,6.17,186.4,6.1,311.16,7.97
1871.462,228,6.14,12.75,2.62,83.19,3.62,144.81,6.17,186.41,6.09,311.18,7.97
1871.962,228.01,6.14,12.84,2.62,83.2,3.62,144.81,6.17,186.41,6.09,311.21,7.97
1872.462,228.03,6.14,12.93,2.62,83.21,3.62,144.82,6.17,186.42,6.09,311.24,7.97
1872.962,228.04,6.14,13.03,2.62,83.22,3.62,144.82,6.17,186.43,6.09,311.27,7.97
1873.462,228.06,6.14,13.12,2.62,83.24,3.62,144.82,6.17,186.44,6.09,311.3,7.97
1873.962,228.08,6.14,13.21,2.62,83.25,3.62,144.82,6.17,186.45,6.09,311.33,7.97
1874.462,228.1,6.14,13.31,2.62,83.27,3.62,144.82,6.17,186.46,6.09,311.37,7.97
1874.962,228.11,6.14,13.4,2.62,83.29,3.61,144.83,6.17,186.47,6.09,311.4,7.97
1875.462,228.13,6.14,13.5,2.62,83.31,3.61,144.83,6.17,186.48,6.09,311.44,7.97
1875.962,228.16,6.14,13.59,2.62,83.33,3.61,144.83,6.16,186.49,6.09,311.48,7.97
1876.462,228.18,6.14,13.69,2.62,83.35,3.61,144.83,6.16,186.5,6.09,311.53,7.97
1876.962,228.2,6.14,13.79,2.62,83.37,3.61,144.83,6.16,186.52,6.09,311.57,7.97
1877.462,228.23,6.14,13.88,2.62,83.4,3.61,144.83,6.16,186.53,6.09,311.62,7.97
1877.962,228.25,6.14,13.98,2.62,83.42,3.61,144.83,6.16,186.54,6.09,311.68,7.97
1878.462,228.28,6.14,14.08,2.62,83.45,3.61,144.83,6.16,186.56,6.09,311.73,7.97
1878.962,228.31,6.14,14.19,2.63,83.48,3.61,144.83,6.16,186.57,6.09,311.79,7.97
1879.462,228.34,6.14,14.29,2.63,83.51,3.61,144.83,6.16,186.59,6.09,311.85,7.97
1879.962,228.38,6.14,14.39,2.63,83.54,3.61,144.83,6.16,186.6,6.09,311.92,7.97
1880.462,228.41,6.14,14.5,2.63,83.58,3.61,144.83,6.16,186.62,6.09,311.99,7.97
1880.962,228.45,6.14,14.61,2.63,83.61,3.61,144.83,6.16,186.64,6.09,312.06,7.97
1881.462,228.49,6.14,14.71,2.63,83.65,3.61,144.83,6.16,186.66,6.09,312.14,7.97
1881.962,228.53,6.14,14.82,2.63,83.69,3.61,144.83,6.16,186.68,6.09,312.22,7.97
1882.462,228.57,6.14,14.94,2.63,83.74,3.61,144.83,6.16,186.7,6.09,312.31,7.97
1882.962,228.62,6.14,15.05,2.63,83.78,3.61,144.83,6.16,186.72,6.09,312.4,7.97
1883.462,228.66,6.14,15.17,2.63,83.83,3.61,144.83,6.16,186.75,6.09,312.5,7.97
1883.962,228.72,6.14,15.29,2.63,83.89,3.61,144.83,6.16,186.77,6.09,312.6,7.97
1884.462,228.77,6.14,15.41,2.63,83.94,3.61,144.83,6.16,186.8,6.09,312.71,7.97
1884.962,228.83,6.14,15.53,2.63,84,3.61,144.83,6.16,186.83,6.09,312.83,7.97
1885.462,228.89,6.14,15.66,2.63,84.06,3.62,144.83,6.16,186.86,6.09,312.96,7.97
1885.962,228.96,6.14,15.79,2.63,84.13,3.62,144.83,6.16,186.89,6.09,313.09,7.97
1886.462,229.03,6.14,15.93,2.63,84.2,3.62,144.82,6.16,186.93,6.09,313.23,7.97
1886.962,229.1,6.14,16.07,2.63,84.28,3.62,144.82,6.16,186.96,6.09,313.39,7.97
1887.462,229.19,6.14,16.21,2.63,84.36,3.62,144.82,6.16,187,6.09,313.55,7.98
1887.962,229.27,6.14,16.36,2.64,84.45,3.62,144.82,6.16,187.05,6.09,313.72,7.98
1888.462,229.36,6.14,16.51,2.64,84.55,3.62,144.82,6.16,187.09,6.09,313.91,7.98
1888.962,229.46,6.14,16.67,2.64,84.65,3.62,144.82,6.16,187.14,6.09,314.11,7.98
1889.462,229.57,6.14,16.83,2.64,84.76,3.62,144.81,6.16,187.19,6.09,314.33,7.98
1889.962,229.69,6.14,17.01,2.64,84.87,3.62,144.81,6.16,187.25,6.09,314.56,7.98
1890.462,229.81,6.14,17.19,2.64,85,3.62,144.81,6.16,187.31,6.09,314.81,7.98
1890.962,229.95,6.14,17.38,2.64,85.14,3.62,144.81,6.16,187.38,6.09,315.08,7.99
1891.462,230.09,6.14,17.57,2.65,85.29,3.62,144.81,6.16,187.45,6.09,315.38,7.99
1891.962,230.25,6.14,17.78,2.65,85.45,3.63,144.8,6.16,187.53,6.09,315.7,7.99
1892.462,230.42,6.15,18.01,2.65,85.62,3.63,144.8,6.16,187.61,6.09,316.05,8
1892.962,230.61,6.15,18.24,2.65,85.82,3.63,144.8,6.16,187.71,6.09,316.43,8
1893.462,230.82,6.15,18.5,2.66,86.03,3.63,144.8,6.16,187.81,6.09,316.85,8.01
1893.962,231.05,6.15,18.77,2.66,86.26,3.64,144.79,6.16,187.92,6.09,317.32,8.01
1894.462,231.31,6.15,19.06,2.66,86.52,3.64,144.79,6.16,188.05,6.09,317.83,8.02
1894.962,231.59,6.15,19.38,2.67,86.81,3.64,144.79,6.16,188.19,6.09,318.4,8.02
1895.462,231.91,6.16,19.72,2.67,87.13,3.65,144.78,6.16,188.35,6.09,319.04,8.03
1895.962,232.27,6.16,20.1,2.68,87.49,3.65,144.78,6.16,188.52,6.09,319.75,8.04
1896.462,232.67,6.16,20.52,2.69,87.89,3.66,144.78,6.16,188.72,6.09,320.56,8.06
1896.962,233.13,6.17,20.99,2.7,88.36,3.67,144.77,6.16,188.95,6.09,321.48,8.07
1897.462,233.66,6.18,21.52,2.71,88.89,3.68,144.77,6.15,189.21,6.1,322.55,8.09
1897.962,234.27,6.18,22.12,2.72,89.5,3.69,144.77,6.15,189.52,6.1,323.78,8.12
1898.462,234.99,6.19,22.82,2.74,90.23,3.71,144.76,6.15,189.88,6.1,325.22,8.15
1898.962,235.85,6.21,23.63,2.76,91.09,3.73,144.76,6.15,190.3,6.1,326.94,8.19
1899.462,236.88,6.22,24.59,2.79,92.13,3.76,144.76,6.15,190.82,6.11,329.01,8.24
1899.962,238.16,6.25,25.77,2.83,93.4,3.8,144.75,6.15,191.45,6.11,331.56,8.31
1900.462,239.76,6.28,27.23,2.89,95.01,3.85,144.75,6.15,192.26,6.12,334.77,8.41
1900.962,241.84,6.33,29.1,2.97,97.1,3.93,144.74,6.15,193.29,6.13,338.94,8.55
1901.462,244.65,6.4,31.61,3.09,99.91,4.05,144.74,6.15,194.7,6.15,344.57,8.77
1901.962,248.65,6.53,35.13,3.28,103.91,4.25,144.74,6.15,196.69,6.19,352.56,9.14
1902.462,254.77,6.76,40.5,3.61,110.03,4.6,144.73,6.15,199.75,6.25,364.8,9.79
1902.962,265.31,7.26,49.7,4.28,120.58,5.3,144.73,6.15,205.02,6.39,385.88,11.13
1903.462,287.75,8.64,69.21,5.9,143.03,7.08,144.72,6.15,216.24,6.8,430.78,14.56
1903.48,289.04,8.73,70.33,6,144.32,7.19,144.72,6.15,216.88,6.83,433.36,14.77
1903.5,290.54,8.84,71.63,6.12,145.82,7.32,144.72,6.15,217.63,6.87,436.36,15.02
1903.52,292.11,8.95,72.99,6.24,147.39,7.45,144.72,6.15,218.42,6.9,439.5,15.28
1903.54,293.76,9.07,74.42,6.36,149.04,7.6,144.72,6.15,219.24,6.94,442.8,15.56
1903.56,295.49,9.2,75.93,6.5,150.77,7.75,144.72,6.15,220.11,6.98,446.26,15.85
1903.58,297.31,9.33,77.51,6.64,152.59,7.9,144.72,6.15,221.02,7.03,449.91,16.16
1903.6,299.23,9.47,79.17,6.79,154.51,8.07,144.72,6.15,221.98,7.07,453.74,16.49
1903.62,301.26,9.62,80.93,6.95,156.54,8.25,144.72,6.15,222.99,7.12,457.79,16.84
1903.64,303.4,9.79,82.78,7.12,158.68,8.44,144.72,6.15,224.06,7.18,462.07,17.21
1903.66,305.66,9.96,84.75,7.3,160.94,8.64,144.72,6.15,225.19,7.24,466.6,17.61
1903.68,308.06,10.15,86.83,7.49,163.34,8.86,144.72,6.15,226.39,7.3,471.4,18.03
1903.7,310.61,10.35,89.04,7.69,165.89,9.08,144.72,6.15,227.66,7.37,476.49,18.48
1903.72,313.32,10.56,91.39,7.91,168.6,9.33,144.72,6.15,229.02,7.45,481.91,18.96
1903.74,316.2,10.8,93.89,8.14,171.48,9.59,144.72,6.15,230.46,7.53,487.69,19.47
1903.76,319.29,11.05,96.56,8.39,174.57,9.87,144.72,6.15,232,7.62,493.85,20.03
1903.78,322.59,11.32,99.42,8.65,177.87,10.17,144.72,6.15,233.66,7.72,500.46,20.62
1903.8,326.13,11.61,102.49,8.94,181.41,10.5,144.72,6.15,235.43,7.83,507.54,21.27
1903.82,329.94,11.93,105.8,9.25,185.22,10.85,144.72,6.15,237.33,7.95,515.16,21.96
1903.84,334.05,12.28,109.36,9.59,189.33,11.23,144.72,6.15,239.39,8.08,523.38,22.71
1903.86,338.5,12.66,113.21,9.95,193.78,11.65,144.72,6.15,241.61,8.22,532.27,23.53
1903.88,343.32,13.07,117.39,10.34,198.6,12.1,144.72,6.15,244.02,8.39,541.92,24.43
1903.9,348.58,13.53,121.95,10.78,203.86,12.59,144.72,6.15,246.65,8.57,552.44,25.4
1903.92,354.33,14.04,126.93,11.25,209.61,13.13,144.72,6.15,249.52,8.77,563.93,26.48
1903.94,360.64,14.6,132.4,11.77,215.92,13.73,144.72,6.15,252.68,8.99,576.55,27.66
1903.96,367.6,15.22,138.43,12.35,222.88,14.39,144.72,6.15,256.16,9.25,590.48,28.97
1903.98,375.31,15.91,145.11,12.99,230.59,15.12,144.72,6.15,260.02,9.53,605.91,30.43
1904,383.92,16.69,152.57,13.71,239.2,15.94,144.72,6.15,264.32,9.86,623.11,32.06
1904.02,393.57,17.58,160.93,14.51,248.85,16.86,144.72,6.15,269.14,10.24,642.41,33.9
1904.04,404.47,18.58,170.37,15.42,259.75,17.91,144.72,6.15,274.59,10.67,664.22,35.98
1904.06,416.88,19.74,181.12,16.46,272.16,19.1,144.72,6.15,280.8,11.18,689.05,38.36
1904.08,431.15,21.07,193.48,17.66,286.43,20.48,144.72,6.15,287.93,11.77,717.58,41.1
1904.1,447.71,22.63,207.83,19.05,302.99,22.08,144.72,6.15,296.21,12.47,750.7,44.29
1904.12,467.17,24.47,224.68,20.69,322.45,23.96,144.72,6.15,305.94,13.32,789.62,48.05
1904.14,490.37,26.68,244.78,22.64,345.65,26.22,144.72,6.15,317.54,14.34,836.02,52.54
1904.16,518.49,29.37,269.14,25.02,373.78,28.95,144.72,6.15,331.61,15.6,892.27,58
1904.18,553.3,32.72,299.28,27.96,408.58,32.34,144.72,6.15,349.01,17.18,961.88,64.76
1904.2,597.49,36.98,337.55,31.7,452.77,36.65,144.72,6.15,371.1,19.22,1050.25,73.37
1904.22,655.44,42.59,387.74,36.6,510.72,42.3,144.72,6.15,400.08,21.94,1166.16,84.68
1904.24,734.78,50.3,456.46,43.32,590.06,50.06,144.72,6.15,439.75,25.69,1324.84,100.18
1904.26,850.03,61.53,556.27,53.09,705.31,61.33,144.72,6.15,497.37,31.21,1555.34,122.71
1904.28,1032.68,79.37,714.45,68.59,887.96,79.22,144.72,6.15,588.7,40.03,1920.65,158.47
1904.3,1366.32,112.01,1003.4,96.9,1221.61,111.9,144.72,6.15,755.52,56.25,2587.93,223.83
1904.32,2170.06,190.74,1699.46,165.13,2025.35,190.68,144.72,6.15,1157.39,95.52,4195.41,381.37
