Li1,2p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
460.83000,6695.24,6.96,0.00,0.00
460.83200,6663.67,6.92,0.00,0.00
460.83400,6632.40,6.89,0.00,0.00
460.83600,6601.41,6.86,0.00,0.00
460.83800,6570.71,6.83,0.00,0.00
460.84000,6540.29,6.80,0.00,0.00
460.84200,6510.15,6.78,0.00,0.00
460.84400,6480.29,6.75,0.00,0.00
460.84600,6450.69,6.72,0.00,0.00
460.84800,6421.36,6.69,0.00,0.00
460.85000,6392.29,6.66,0.00,0.00
460.85200,6363.48,6.63,0.00,0.00
460.85400,6334.93,6.60,0.00,0.00
460.85600,6306.63,6.58,0.00,0.00
460.85800,6278.57,6.55,0.00,0.00
460.86000,6250.77,6.52,0.00,0.00
460.86200,6223.20,6.50,0.00,0.00
460.86400,6195.88,6.47,0.00,0.00
460.86600,6168.79,6.44,0.00,0.00
460.86800,6141.94,6.42,0.00,0.00
460.87000,6115.31,6.39,0.00,0.00
460.87200,6088.91,6.37,0.00,0.00
460.87400,6062.74,6.34,0.00,0.00
460.87600,6036.79,6.32,0.00,0.00
460.87800,6011.05,6.29,0.00,0.00
460.88000,5985.54,6.27,0.00,0.00
460.88200,5960.23,6.24,0.00,0.00
460.88400,5935.14,6.22,0.00,0.00
460.88600,5910.25,6.19,0.00,0.00
460.88800,5885.57,6.17,0.00,0.00
460.89000,5861.10,6.15,0.00,0.00
460.89200,5836.82,6.12,0.00,0.00
460.89400,5812.74,6.10,0.00,0.00
460.89600,5788.86,6.08,0.00,0.00
460.89800,5765.17,6.05,0.00,0.00
460.90000,5741.67,6.03,0.00,0.00
460.90200,5718.35,6.01,0.00,0.00
460.90400,5695.23,5.99,0.00,0.00
460.92400,5473.75,5.77,0.00,0.00
460.94400,5268.65,5.58,0.00,0.00
460.96400,5078.19,5.39,0.00,0.00
460.98400,4900.84,5.22,0.00,0.00
461.00400,4735.30,5.07,0.00,0.00
461.02400,4580.43,4.92,0.00,0.00
461.04400,4435.23,4.78,0.00,0.00
461.06400,4298.81,4.65,0.00,0.00
461.08400,4170.41,4.53,0.00,0.00
461.10400,4049.34,4.42,0.00,0.00
461.12400,3934.99,4.31,0.00,0.00
461.14400,3826.81,4.21,0.00,0.00
461.16400,3724.32,4.12,0.00,0.00
461.18400,3627.07,4.03,0.00,0.00
461.20400,3534.69,3.94,0.00,0.00
461.22400,3446.80,3.86,0.00,0.00
461.24400,3363.10,3.78,0.00,0.00
461.26400,3283.28,3.71,0.00,0.00
461.28400,3207.09,3.64,0.00,0.00
461.30400,3134.27,3.58,0.00,0.00
461.32400,3064.63,3.52,0.00,0.00
461.34400,2997.94,3.46,0.00,0.00
461.36400,2934.02,3.40,0.00,0.00
461.38400,2872.71,3.34,0.00,0.00
461.40400,2813.85,3.29,0.00,0.00
461.42400,2757.30,3.24,0.00,0.00
461.44400,2702.92,3.20,0.00,0.00
461.46400,2650.58,3.15,0.00,0.00
461.48400,2600.19,3.11,0.00,0.00
461.50400,2551.62,3.06,0.00,0.00
461.52400,2504.78,3.02,0.00,0.00
461.54400,2459.59,2.99,0.00,0.00
461.56400,2415.95,2.95,0.00,0.00
461.58400,2373.79,2.91,0.00,0.00
461.60400,2333.03,2.88,0.00,0.00
461.62400,2293.61,2.84,0.00,0.00
461.64400,2255.46,2.81,0.00,0.00
461.66400,2218.51,2.78,0.00,0.00
461.68400,2182.72,2.75,0.00,0.00
461.70400,2148.03,2.72,0.00,0.00
461.72400,2114.38,2.70,0.00,0.00
461.74400,2081.74,2.67,0.00,0.00
461.76400,2050.06,2.64,0.00,0.00
461.78400,2019.29,2.62,0.00,0.00
461.80400,1989.41,2.60,0.00,0.00
461.82400,1960.36,2.57,0.00,0.00
461.84400,1932.12,2.55,0.00,0.00
461.86400,1904.65,2.53,0.00,0.00
461.88400,1877.92,2.51,0.00,0.00
461.90400,1851.90,2.49,0.00,0.00
461.92400,1826.56,2.47,0.00,0.00
461.94400,1801.89,2.45,0.00,0.00
461.96400,1777.84,2.43,0.00,0.00
461.98400,1754.40,2.41,0.00,0.00
462.00400,1731.55,2.39,0.00,0.00
462.02400,1709.25,2.38,0.00,0.00
462.04400,1687.50,2.36,0.00,0.00
462.06400,1666.28,2.34,0.00,0.00
462.08400,1645.56,2.33,0.00,0.00
462.10400,1625.32,2.31,0.00,0.00
462.12400,1605.55,2.30,0.00,0.00
462.14400,1586.24,2.28,0.00,0.00
462.16400,1567.37,2.27,0.00,0.00
462.18400,1548.91,2.26,0.00,0.00
462.20400,1530.87,2.24,0.00,0.00
462.22400,1513.22,2.23,0.00,0.00
462.24400,1495.96,2.22,0.00,0.00
462.26400,1479.06,2.21,0.00,0.00
462.28400,1462.53,2.19,0.00,0.00
462.30400,1446.34,2.18,0.00,0.00
462.32400,1430.48,2.17,0.00,0.00
462.34400,1414.96,2.16,0.00,0.00
462.36400,1399.75,2.15,0.00,0.00
462.38400,1384.84,2.14,0.00,0.00
462.40400,1370.23,2.13,0.00,0.00
462.42400,1355.91,2.12,0.00,0.00
462.44400,1341.87,2.11,0.00,0.00
462.46400,1328.11,2.10,0.00,0.00
462.48400,1314.60,2.09,0.00,0.00
462.50400,1301.35,2.08,0.00,0.00
462.52400,1288.36,2.07,0.00,0.00
462.54400,1275.60,2.07,0.00,0.00
462.56400,1263.08,2.06,0.00,0.00
462.58400,1250.78,2.05,0.00,0.00
462.60400,1238.71,2.04,0.00,0.00
462.62400,1226.86,2.03,0.00,0.00
462.64400,1215.22,2.03,0.00,0.00
462.66400,1203.78,2.02,0.00,0.00
462.68400,1192.54,2.01,0.00,0.00
462.70400,1181.50,2.00,0.00,0.00
462.72400,1170.65,2.00,0.00,0.00
462.74400,1159.98,1.99,0.00,0.00
462.76400,1149.49,1.98,0.00,0.00
462.78400,1139.18,1.98,0.00,0.00
462.80400,1129.04,1.97,0.00,0.00
462.82400,1119.06,1.96,0.00,0.00
462.84400,1109.25,1.96,0.00,0.00
462.86400,1099.60,1.95,0.00,0.00
462.88400,1090.10,1.95,0.00,0.00
462.90400,1080.75,1.94,0.00,0.00
462.92400,1071.55,1.93,0.00,0.00
462.94400,1062.50,1.93,0.00,0.00
462.96400,1053.58,1.92,0.00,0.00
462.98400,1044.81,1.92,0.00,0.00
463.00400,1036.16,1.91,0.00,0.00
463.02400,1027.65,1.91,0.00,0.00
463.04400,1019.27,1.90,0.00,0.00
463.06400,1011.01,1.90,0.00,0.00
463.08400,1002.88,1.89,0.00,0.00
463.10400,994.86,1.89,0.00,0.00
463.12400,986.96,1.88,0.00,0.00
463.14400,979.18,1.88,0.00,0.00
463.16400,971.51,1.87,0.00,0.00
463.18400,963.94,1.87,0.00,0.00
463.20400,956.49,1.86,0.00,0.00
463.22400,949.14,1.86,0.00,0.00
463.24400,941.89,1.86,0.00,0.00
463.26400,934.75,1.85,0.00,0.00
463.28400,927.70,1.85,0.00,0.00
463.30400,920.75,1.84,0.00,0.00
463.32400,913.90,1.84,0.00,0.00
463.34400,907.13,1.84,0.00,0.00
463.36400,900.46,1.83,0.00,0.00
463.38400,893.88,1.83,0.00,0.00
463.40400,887.38,1.83,0.00,0.00
463.42400,880.97,1.82,0.00,0.00
463.44400,874.64,1.82,0.00,0.00
463.46400,868.40,1.81,0.00,0.00
463.48400,862.23,1.81,0.00,0.00
463.50400,856.15,1.81,0.00,0.00
463.52400,850.14,1.80,0.00,0.00
463.54400,844.21,1.80,0.00,0.00
463.56400,838.35,1.80,0.00,0.00
463.58400,832.56,1.79,0.00,0.00
463.60400,826.85,1.79,0.00,0.00
463.62400,821.21,1.79,0.00,0.00
463.64400,815.64,1.79,0.00,0.00
463.66400,810.13,1.78,0.00,0.00
463.68400,804.69,1.78,0.00,0.00
463.70400,799.32,1.78,0.00,0.00
463.72400,794.01,1.77,0.00,0.00
463.74400,788.76,1.77,0.00,0.00
463.76400,783.58,1.77,0.00,0.00
463.78400,778.45,1.77,0.00,0.00
463.80400,773.39,1.76,0.00,0.00
463.82400,768.39,1.76,0.00,0.00
463.84400,763.44,1.76,0.00,0.00
463.86400,758.55,1.76,0.00,0.00
463.88400,753.71,1.75,0.00,0.00
463.90400,748.93,1.75,0.00,0.00
463.92400,744.21,1.75,0.00,0.00
463.94400,739.53,1.75,0.00,0.00
463.96400,734.91,1.74,0.00,0.00
463.98400,730.34,1.74,0.00,0.00
464.00400,725.82,1.74,0.00,0.00
464.02400,721.35,1.74,0.00,0.00
464.04400,716.93,1.73,0.00,0.00
464.06400,712.55,1.73,0.00,0.00
464.08400,708.23,1.73,0.00,0.00
464.10400,703.95,1.73,0.00,0.00
464.12400,699.71,1.73,0.00,0.00
464.14400,695.52,1.72,0.00,0.00
464.16400,691.37,1.72,0.00,0.00
464.18400,687.27,1.72,0.00,0.00
464.20400,683.21,1.72,0.00,0.00
464.22400,679.19,1.72,0.00,0.00
464.24400,675.21,1.71,0.00,0.00
464.26400,671.28,1.71,0.00,0.00
464.28400,667.38,1.71,0.00,0.00
464.30400,663.53,1.71,0.00,0.00
464.32400,659.71,1.71,0.00,0.00
464.34400,655.93,1.70,0.00,0.00
464.36400,652.19,1.70,0.00,0.00
464.38400,648.48,1.70,0.00,0.00
464.40400,644.81,1.70,0.00,0.00
464.42400,641.18,1.70,0.00,0.00
464.44400,637.59,1.69,0.00,0.00
464.46400,634.02,1.69,0.00,0.00
464.48400,630.50,1.69,0.00,0.00
464.50400,627.00,1.69,0.00,0.00
464.52400,623.55,1.69,0.00,0.00
464.54400,620.12,1.69,0.00,0.00
464.56400,616.72,1.68,0.00,0.00
464.58400,613.36,1.68,0.00,0.00
464.60400,610.03,1.68,0.00,0.00
464.62400,606.73,1.68,0.00,0.00
464.64400,603.46,1.68,0.00,0.00
464.66400,600.23,1.68,0.00,0.00
464.68400,597.02,1.68,0.00,0.00
464.70400,593.84,1.67,0.00,0.00
464.72400,590.69,1.67,0.00,0.00
464.74400,587.57,1.67,0.00,0.00
464.76400,584.47,1.67,0.00,0.00
464.78400,581.41,1.67,0.00,0.00
464.80400,578.37,1.67,0.00,0.00
464.82400,575.36,1.67,0.00,0.00
464.84400,572.38,1.66,0.00,0.00
464.86400,569.42,1.66,0.00,0.00
464.88400,566.49,1.66,0.00,0.00
464.90400,563.58,1.66,0.00,0.00
464.92400,560.70,1.66,0.00,0.00
464.94400,557.84,1.66,0.00,0.00
464.96400,555.01,1.66,0.00,0.00
464.98400,552.21,1.65,0.00,0.00
465.00400,549.42,1.65,0.00,0.00
465.02400,546.66,1.65,0.00,0.00
465.04400,543.93,1.65,0.00,0.00
465.06400,541.22,1.65,0.00,0.00
465.08400,538.53,1.65,0.00,0.00
465.10400,535.86,1.65,0.00,0.00
465.12400,533.21,1.65,0.00,0.00
465.14400,530.59,1.64,0.00,0.00
465.16400,527.99,1.64,0.00,0.00
465.18400,525.41,1.64,0.00,0.00
465.20400,522.85,1.64,0.00,0.00
465.22400,520.31,1.64,0.00,0.00
465.24400,517.79,1.64,0.00,0.00
465.26400,515.30,1.64,0.00,0.00
465.28400,512.82,1.64,0.00,0.00
465.30400,510.36,1.64,0.00,0.00
465.32400,507.93,1.63,0.00,0.00
465.34400,505.51,1.63,0.00,0.00
465.36400,503.11,1.63,0.00,0.00
465.38400,500.73,1.63,0.00,0.00
465.40400,498.37,1.63,0.00,0.00
465.42400,496.02,1.63,0.00,0.00
465.44400,493.70,1.63,0.00,0.00
465.46400,491.39,1.63,0.00,0.00
465.48400,489.10,1.63,0.00,0.00
465.50400,486.83,1.62,0.00,0.00
465.52400,484.58,1.62,0.00,0.00
465.54400,482.34,1.62,0.00,0.00
465.56400,480.12,1.62,0.00,0.00
465.58400,477.92,1.62,0.00,0.00
465.60400,475.73,1.62,0.00,0.00
465.62400,473.56,1.62,0.00,0.00
465.64400,471.41,1.62,0.00,0.00
465.66400,469.27,1.62,0.00,0.00
465.68400,467.15,1.62,0.00,0.00
465.70400,465.04,1.62,0.00,0.00
465.72400,462.95,1.61,0.00,0.00
465.74400,460.87,1.61,0.00,0.00
465.76400,458.81,1.61,0.00,0.00
465.78400,456.77,1.61,0.00,0.00
465.80400,454.74,1.61,0.00,0.00
465.82400,452.72,1.61,0.00,0.00
465.84400,450.72,1.61,0.00,0.00
465.86400,448.73,1.61,0.00,0.00
465.88400,446.76,1.61,0.00,0.00
465.90400,444.80,1.61,0.00,0.00
465.92400,442.85,1.61,0.00,0.00
465.94400,440.92,1.60,0.00,0.00
465.96400,439.01,1.60,0.00,0.00
465.98400,437.10,1.60,0.00,0.00
466.00400,435.21,1.60,0.00,0.00
466.02400,433.33,1.60,0.00,0.00
466.04400,431.47,1.60,0.00,0.00
466.06400,429.61,1.60,0.00,0.00
466.08400,427.77,1.60,0.00,0.00
466.10400,425.95,1.60,0.00,0.00
466.12400,424.13,1.60,0.00,0.00
466.14400,422.33,1.60,0.00,0.00
466.16400,420.54,1.60,0.00,0.00
466.18400,418.76,1.59,0.00,0.00
466.20400,417.00,1.59,0.00,0.00
466.22400,415.24,1.59,0.00,0.00
466.24400,413.50,1.59,0.00,0.00
466.26400,411.77,1.59,0.00,0.00
466.28400,410.05,1.59,0.00,0.00
466.30400,408.34,1.59,0.00,0.00
466.32400,406.65,1.59,0.00,0.00
466.34400,404.96,1.59,0.00,0.00
466.36400,403.29,1.59,0.00,0.00
466.38400,401.62,1.59,0.00,0.00
466.40400,399.97,1.59,0.00,0.00
466.42400,398.33,1.59,0.00,0.00
466.44400,396.69,1.59,0.00,0.00
466.46400,395.07,1.58,0.00,0.00
466.48400,393.46,1.58,0.00,0.00
466.50400,391.86,1.58,0.00,0.00
466.52400,390.27,1.58,0.00,0.00
466.54400,388.69,1.58,0.00,0.00
466.56400,387.12,1.58,0.00,0.00
466.58400,385.56,1.58,0.00,0.00
466.60400,384.01,1.58,0.00,0.00
466.62400,382.47,1.58,0.00,0.00
466.64400,380.93,1.58,0.00,0.00
466.66400,379.41,1.58,0.00,0.00
466.68400,377.90,1.58,0.00,0.00
466.70400,376.40,1.58,0.00,0.00
466.72400,374.90,1.58,0.00,0.00
466.74400,373.42,1.57,0.00,0.00
466.76400,371.94,1.57,0.00,0.00
466.78400,370.47,1.57,0.00,0.00
466.80400,369.01,1.57,0.00,0.00
466.82400,367.57,1.57,0.00,0.00
466.84400,366.12,1.57,0.00,0.00
466.86400,364.69,1.57,0.00,0.00
466.88400,363.27,1.57,0.00,0.00
466.90400,361.85,1.57,0.00,0.00
466.92400,360.45,1.57,0.00,0.00
466.94400,359.05,1.57,0.00,0.00
466.96400,357.66,1.57,0.00,0.00
466.98400,356.28,1.57,0.00,0.00
467.00400,354.90,1.57,0.00,0.00
467.02400,353.54,1.57,0.00,0.00
467.04400,352.18,1.57,0.00,0.00
467.06400,350.83,1.57,0.00,0.00
467.08400,349.49,1.56,0.00,0.00
467.10400,348.15,1.56,0.00,0.00
467.12400,346.82,1.56,0.00,0.00
467.14400,345.51,1.56,0.00,0.00
467.16400,344.19,1.56,0.00,0.00
467.18400,342.89,1.56,0.00,0.00
467.20400,341.59,1.56,0.00,0.00
467.22400,340.30,1.56,0.00,0.00
467.24400,339.02,1.56,0.00,0.00
467.26400,337.74,1.56,0.00,0.00
467.28400,336.48,1.56,0.00,0.00
467.30400,335.22,1.56,0.00,0.00
467.32400,333.96,1.56,0.00,0.00
467.34400,332.71,1.56,0.00,0.00
467.36400,331.47,1.56,0.00,0.00
467.38400,330.24,1.56,0.00,0.00
467.40400,329.01,1.56,0.00,0.00
467.42400,327.80,1.55,0.00,0.00
467.44400,326.58,1.55,0.00,0.00
467.46400,325.38,1.55,0.00,0.00
467.48400,324.18,1.55,0.00,0.00
467.50400,322.98,1.55,0.00,0.00
467.52400,321.79,1.55,0.00,0.00
467.54400,320.61,1.55,0.00,0.00
467.56400,319.44,1.55,0.00,0.00
467.58400,318.27,1.55,0.00,0.00
467.60400,317.11,1.55,0.00,0.00
467.62400,315.95,1.55,0.00,0.00
467.64400,314.80,1.55,0.00,0.00
467.66400,313.66,1.55,0.00,0.00
467.68400,312.52,1.55,0.00,0.00
467.70400,311.39,1.55,0.00,0.00
467.72400,310.27,1.55,0.00,0.00
467.74400,309.15,1.55,0.00,0.00
467.76400,308.03,1.55,0.00,0.00
467.78400,306.92,1.55,0.00,0.00
467.80400,305.82,1.55,0.00,0.00
467.82400,304.73,1.54,0.00,0.00
467.84400,303.63,1.54,0.00,0.00
467.86400,302.55,1.54,0.00,0.00
467.88400,301.47,1.54,0.00,0.00
467.90400,300.39,1.54,0.00,0.00
467.92400,299.33,1.54,0.00,0.00
467.94400,298.26,1.54,0.00,0.00
467.96400,297.20,1.54,0.00,0.00
467.98400,296.15,1.54,0.00,0.00
468.00400,295.10,1.54,0.00,0.00
468.02400,294.06,1.54,0.00,0.00
468.04400,293.02,1.54,0.00,0.00
468.06400,291.99,1.54,0.00,0.00
468.08400,290.96,1.54,0.00,0.00
468.10400,289.94,1.54,0.00,0.00
468.12400,288.93,1.54,0.00,0.00
468.14400,287.91,1.54,0.00,0.00
468.16400,286.91,1.54,0.00,0.00
468.18400,285.91,1.54,0.00,0.00
468.20400,284.91,1.54,0.00,0.00
468.22400,283.92,1.54,0.00,0.00
468.24400,282.93,1.53,0.00,0.00
468.26400,281.95,1.53,0.00,0.00
468.28400,280.97,1.53,0.00,0.00
468.30400,280.00,1.53,0.00,0.00
468.32400,279.03,1.53,0.00,0.00
468.34400,278.06,1.53,0.00,0.00
468.36400,277.10,1.53,0.00,0.00
468.38400,276.15,1.53,0.00,0.00
468.40400,275.20,1.53,0.00,0.00
468.42400,274.25,1.53,0.00,0.00
468.44400,273.31,1.53,0.00,0.00
468.46400,272.38,1.53,0.00,0.00
468.48400,271.44,1.53,0.00,0.00
468.50400,270.52,1.53,0.00,0.00
468.52400,269.59,1.53,0.00,0.00
468.54400,268.67,1.53,0.00,0.00
468.56400,267.76,1.53,0.00,0.00
468.58400,266.85,1.53,0.00,0.00
468.60400,265.94,1.53,0.00,0.00
468.62400,265.04,1.53,0.00,0.00
468.64400,264.14,1.53,0.00,0.00
468.66400,263.25,1.53,0.00,0.00
468.68400,262.36,1.53,0.00,0.00
468.70400,261.47,1.52,0.00,0.00
468.72400,260.59,1.52,0.00,0.00
468.74400,259.71,1.52,0.00,0.00
468.76400,258.83,1.52,0.00,0.00
468.78400,257.96,1.52,0.00,0.00
468.80400,257.10,1.52,0.00,0.00
468.82400,256.24,1.52,0.00,0.00
468.84400,255.38,1.52,0.00,0.00
468.86400,254.52,1.52,0.00,0.00
468.88400,253.67,1.52,0.00,0.00
468.90400,252.82,1.52,0.00,0.00
468.92400,251.98,1.52,0.00,0.00
468.94400,251.14,1.52,0.00,0.00
468.96400,250.31,1.52,0.00,0.00
468.98400,249.47,1.52,0.00,0.00
469.00400,248.64,1.52,0.00,0.00
469.02400,247.82,1.52,0.00,0.00
469.04400,247.00,1.52,0.00,0.00
469.06400,246.18,1.52,0.00,0.00
469.08400,245.37,1.52,0.00,0.00
469.10400,244.55,1.52,0.00,0.00
469.12400,243.75,1.52,0.00,0.00
469.14400,242.94,1.52,0.00,0.00
469.16400,242.14,1.52,0.00,0.00
469.18400,241.35,1.52,0.00,0.00
469.20400,240.55,1.51,0.00,0.00
469.22400,239.76,1.51,0.00,0.00
469.24400,238.97,1.51,0.00,0.00
469.26400,238.19,1.51,0.00,0.00
469.28400,237.41,1.51,0.00,0.00
469.30400,236.63,1.51,0.00,0.00
469.32400,235.86,1.51,0.00,0.00
469.34400,235.09,1.51,0.00,0.00
469.36400,234.32,1.51,0.00,0.00
469.38400,233.56,1.51,0.00,0.00
469.40400,232.80,1.51,0.00,0.00
469.42400,232.04,1.51,0.00,0.00
469.44400,231.28,1.51,0.00,0.00
469.46400,230.53,1.51,0.00,0.00
469.48400,229.78,1.51,0.00,0.00
469.50400,229.04,1.51,0.00,0.00
469.52400,228.30,1.51,0.00,0.00
469.54400,227.56,1.51,0.00,0.00
469.56400,226.82,1.51,0.00,0.00
469.58400,226.09,1.51,0.00,0.00
469.60400,225.36,1.51,0.00,0.00
469.62400,224.63,1.51,0.00,0.00
469.64400,223.90,1.51,0.00,0.00
469.66400,223.18,1.51,0.00,0.00
469.68400,222.46,1.51,0.00,0.00
469.70400,221.75,1.51,0.00,0.00
469.72400,221.03,1.51,0.00,0.00
469.74400,220.32,1.50,0.00,0.00
469.76400,219.62,1.50,0.00,0.00
469.78400,218.91,1.50,0.00,0.00
469.80400,218.21,1.50,0.00,0.00
469.82400,217.51,1.50,0.00,0.00
469.84400,216.82,1.50,0.00,0.00
469.86400,216.12,1.50,0.00,0.00
469.88400,215.43,1.50,0.00,0.00
469.90400,214.74,1.50,0.00,0.00
469.92400,214.06,1.50,0.00,0.00
469.94400,213.37,1.50,0.00,0.00
469.96400,212.69,1.50,0.00,0.00
469.98400,212.02,1.50,0.00,0.00
470.00400,211.34,1.50,0.00,0.00
470.02400,210.67,1.50,0.00,0.00
470.04400,210.00,1.50,0.00,0.00
470.06400,209.33,1.50,0.00,0.00
470.08400,208.67,1.50,0.00,0.00
470.10400,208.00,1.50,0.00,0.00
470.12400,207.35,1.50,0.00,0.00
470.14400,206.69,1.50,0.00,0.00
470.16400,206.03,1.50,0.00,0.00
470.18400,205.38,1.50,0.00,0.00
470.20400,204.73,1.50,0.00,0.00
470.22400,204.08,1.50,0.00,0.00
470.24400,203.44,1.50,0.00,0.00
470.26400,202.80,1.50,0.00,0.00
470.28400,202.16,1.50,0.00,0.00
470.30400,201.52,1.50,0.00,0.00
470.32400,200.88,1.50,0.00,0.00
470.34400,200.25,1.49,0.00,0.00
470.36400,199.62,1.49,0.00,0.00
470.38400,198.99,1.49,0.00,0.00
470.40400,198.36,1.49,0.00,0.00
470.42400,197.74,1.49,0.00,0.00
470.44400,197.12,1.49,0.00,0.00
470.46400,196.50,1.49,0.00,0.00
470.48400,195.88,1.49,0.00,0.00
470.50400,195.27,1.49,0.00,0.00
470.52400,194.66,1.49,0.00,0.00
470.54400,194.05,1.49,0.00,0.00
470.56400,193.44,1.49,0.00,0.00
470.58400,192.83,1.49,0.00,0.00
470.60400,192.23,1.49,0.00,0.00
470.62400,191.63,1.49,0.00,0.00
470.64400,191.03,1.49,0.00,0.00
470.66400,190.43,1.49,0.00,0.00
470.68400,189.83,1.49,0.00,0.00
470.70400,189.24,1.49,0.00,0.00
470.72400,188.65,1.49,0.00,0.00
470.74400,188.06,1.49,0.00,0.00
470.76400,187.47,1.49,0.00,0.00
470.78400,186.89,1.49,0.00,0.00
470.80400,186.31,1.49,0.00,0.00
470.82400,185.72,1.49,0.00,0.00
470.84400,185.15,1.49,0.00,0.00
470.86400,184.57,1.49,0.00,0.00
470.88400,183.99,1.49,0.00,0.00
470.90400,183.42,1.49,0.00,0.00
470.92400,182.85,1.49,0.00,0.00
470.94400,182.28,1.49,0.00,0.00
470.96400,181.71,1.48,0.00,0.00
470.98400,181.15,1.48,0.00,0.00
471.00400,180.59,1.48,0.00,0.00
471.02400,180.03,1.48,0.00,0.00
471.04400,179.47,1.48,0.00,0.00
471.06400,178.91,1.48,0.00,0.00
471.08400,178.35,1.48,0.00,0.00
471.10400,177.80,1.48,0.00,0.00
471.12400,177.25,1.48,0.00,0.00
471.14400,176.70,1.48,0.00,0.00
471.16400,176.15,1.48,0.00,0.00
471.18400,175.60,1.48,0.00,0.00
471.20400,175.06,1.48,0.00,0.00
471.22400,174.52,1.48,0.00,0.00
471.24400,173.98,1.48,0.00,0.00
471.26400,173.44,1.48,0.00,0.00
471.28400,172.90,1.48,0.00,0.00
471.30400,172.37,1.48,0.00,0.00
471.32400,171.83,1.48,0.00,0.00
471.34400,171.30,1.48,0.00,0.00
471.36400,170.77,1.48,0.00,0.00
471.38400,170.24,1.48,0.00,0.00
471.40400,169.71,1.48,0.00,0.00
471.42400,169.19,1.48,0.00,0.00
471.44400,168.67,1.48,0.00,0.00
471.46400,168.14,1.48,0.00,0.00
471.48400,167.62,1.48,0.00,0.00
471.50400,167.11,1.48,0.00,0.00
471.52400,166.59,1.48,0.00,0.00
471.54400,166.07,1.48,0.00,0.00
471.56400,165.56,1.48,0.00,0.00
471.58400,165.05,1.48,0.00,0.00
471.60400,164.54,1.48,0.00,0.00
471.62400,164.03,1.48,0.00,0.00
471.64400,163.53,1.47,0.00,0.00
471.66400,163.02,1.47,0.00,0.00
471.68400,162.52,1.47,0.00,0.00
471.70400,162.01,1.47,0.00,0.00
471.72400,161.51,1.47,0.00,0.00
471.74400,161.02,1.47,0.00,0.00
471.76400,160.52,1.47,0.00,0.00
471.78400,160.02,1.47,0.00,0.00
471.80400,159.53,1.47,0.00,0.00
471.82400,159.04,1.47,0.00,0.00
471.84400,158.54,1.47,0.00,0.00
471.86400,158.05,1.47,0.00,0.00
471.88400,157.57,1.47,0.00,0.00
471.90400,157.08,1.47,0.00,0.00
471.92400,156.60,1.47,0.00,0.00
471.94400,156.11,1.47,0.00,0.00
471.96400,155.63,1.47,0.00,0.00
471.98400,155.15,1.47,0.00,0.00
472.00400,154.67,1.47,0.00,0.00
472.02400,154.19,1.47,0.00,0.00
472.04400,153.72,1.47,0.00,0.00
472.06400,153.24,1.47,0.00,0.00
472.08400,152.77,1.47,0.00,0.00
472.10400,152.30,1.47,0.00,0.00
472.12400,151.83,1.47,0.00,0.00
472.14400,151.36,1.47,0.00,0.00
472.16400,150.89,1.47,0.00,0.00
472.18400,150.42,1.47,0.00,0.00
472.20400,149.96,1.47,0.00,0.00
472.22400,149.49,1.47,0.00,0.00
472.24400,149.03,1.47,0.00,0.00
472.26400,148.57,1.47,0.00,0.00
472.28400,148.11,1.47,0.00,0.00
472.30400,147.65,1.47,0.00,0.00
472.32400,147.20,1.47,0.00,0.00
472.34400,146.74,1.46,0.00,0.00
472.36400,146.29,1.46,0.00,0.00
472.38400,145.83,1.46,0.00,0.00
472.40400,145.38,1.46,0.00,0.00
472.42400,144.93,1.46,0.00,0.00
472.44400,144.48,1.46,0.00,0.00
472.46400,144.04,1.46,0.00,0.00
472.48400,143.59,1.46,0.00,0.00
472.50400,143.14,1.46,0.00,0.00
472.52400,142.70,1.46,0.00,0.00
472.54400,142.26,1.46,0.00,0.00
472.56400,141.82,1.46,0.00,0.00
472.58400,141.38,1.46,0.00,0.00
472.60400,140.94,1.46,0.00,0.00
472.62400,140.50,1.46,0.00,0.00
472.64400,140.07,1.46,0.00,0.00
472.66400,139.63,1.46,0.00,0.00
472.68400,139.20,1.46,0.00,0.00
472.70400,138.76,1.46,0.00,0.00
472.72400,138.33,1.46,0.00,0.00
472.74400,137.90,1.46,0.00,0.00
472.76400,137.47,1.46,0.00,0.00
472.78400,137.05,1.46,0.00,0.00
472.80400,136.62,1.46,0.00,0.00
472.82400,136.20,1.46,0.00,0.00
472.84400,135.77,1.46,0.00,0.00
472.86400,135.35,1.46,0.00,0.00
472.88400,134.93,1.46,0.00,0.00
472.90400,134.51,1.46,0.00,0.00
472.92400,134.09,1.46,0.00,0.00
472.94400,133.67,1.46,0.00,0.00
472.96400,133.25,1.46,0.00,0.00
472.98400,132.84,1.46,0.00,0.00
473.00400,132.42,1.46,0.00,0.00
473.02400,132.01,1.46,0.00,0.00
473.04400,131.59,1.46,0.00,0.00
473.06400,131.18,1.46,0.00,0.00
473.08400,130.77,1.46,0.00,0.00
473.10400,130.36,1.45,0.00,0.00
473.12400,129.95,1.45,0.00,0.00
473.14400,129.55,1.45,0.00,0.00
473.16400,129.14,1.45,0.00,0.00
473.18400,128.74,1.45,0.00,0.00
473.20400,128.33,1.45,0.00,0.00
473.22400,127.93,1.45,0.00,0.00
473.24400,127.53,1.45,0.00,0.00
473.26400,127.13,1.45,0.00,0.00
473.28400,126.73,1.45,0.00,0.00
