Li1,2s1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1025.97400,285.17,0.20,0.00,0.00
1025.99400,285.17,0.20,0.00,0.00
1026.01400,285.16,0.20,0.00,0.00
1026.03400,285.15,0.20,0.00,0.00
1026.05400,285.14,0.20,0.00,0.00
1026.07400,285.13,0.20,0.00,0.00
1026.09400,285.12,0.20,0.00,0.00
1026.11400,285.12,0.20,0.00,0.00
1026.13400,285.11,0.20,0.00,0.00
1026.15400,285.10,0.20,0.00,0.00
1026.17400,285.09,0.20,0.00,0.00
1026.19400,285.08,0.20,0.00,0.00
1026.21400,285.08,0.20,0.00,0.00
1026.23400,285.07,0.20,0.00,0.00
1026.25400,285.06,0.20,0.00,0.00
1026.27400,285.05,0.20,0.00,0.00
1026.29400,285.04,0.20,0.00,0.00
1026.31400,285.03,0.20,0.00,0.00
1026.33400,285.03,0.20,0.00,0.00
1026.35400,285.02,0.20,0.00,0.00
1026.37400,285.01,0.20,0.00,0.00
1026.39400,285.00,0.20,0.00,0.00
1026.41400,284.99,0.20,0.00,0.00
1026.43400,284.98,0.20,0.00,0.00
1026.45400,284.98,0.20,0.00,0.00
1026.47400,284.97,0.20,0.00,0.00
1026.49400,284.96,0.20,0.00,0.00
1026.51400,284.95,0.20,0.00,0.00
1026.53400,284.94,0.20,0.00,0.00
1026.55400,284.94,0.20,0.00,0.00
1026.57400,284.93,0.20,0.00,0.00
1026.59400,284.92,0.20,0.00,0.00
1026.61400,284.91,0.20,0.00,0.00
1026.63400,284.90,0.20,0.00,0.00
1026.65400,284.89,0.20,0.00,0.00
1026.67400,284.89,0.20,0.00,0.00
1026.69400,284.88,0.20,0.00,0.00
1026.71400,284.87,0.20,0.00,0.00
1026.73400,284.86,0.20,0.00,0.00
1026.75400,284.85,0.20,0.00,0.00
1026.77400,284.85,0.20,0.00,0.00
1026.79400,284.84,0.20,0.00,0.00
1026.81400,284.83,0.20,0.00,0.00
1026.83400,284.82,0.20,0.00,0.00
1026.85400,284.81,0.20,0.00,0.00
1026.87400,284.80,0.20,0.00,0.00
1026.89400,284.80,0.20,0.00,0.00
1026.91400,284.79,0.20,0.00,0.00
1026.93400,284.78,0.20,0.00,0.00
1026.95400,284.77,0.20,0.00,0.00
1026.97400,284.76,0.20,0.00,0.00
1026.99400,284.75,0.20,0.00,0.00
1027.01400,284.75,0.20,0.00,0.00
1027.03400,284.74,0.20,0.00,0.00
1027.05400,284.73,0.20,0.00,0.00
1027.07400,284.72,0.20,0.00,0.00
1027.09400,284.71,0.20,0.00,0.00
1027.11400,284.71,0.20,0.00,0.00
1027.13400,284.70,0.20,0.00,0.00
1027.15400,284.69,0.20,0.00,0.00
1027.17400,284.68,0.20,0.00,0.00
1027.19400,284.67,0.20,0.00,0.00
1027.21400,284.66,0.20,0.00,0.00
1027.23400,284.66,0.20,0.00,0.00
1027.25400,284.65,0.20,0.00,0.00
1027.27400,284.64,0.20,0.00,0.00
1027.29400,284.63,0.20,0.00,0.00
1027.31400,284.62,0.20,0.00,0.00
1027.33400,284.62,0.20,0.00,0.00
1027.35400,284.61,0.20,0.00,0.00
1027.37400,284.60,0.20,0.00,0.00
1027.39400,284.59,0.20,0.00,0.00
1027.41400,284.58,0.20,0.00,0.00
1027.43400,284.57,0.20,0.00,0.00
1027.45400,284.57,0.20,0.00,0.00
1027.47400,284.56,0.20,0.00,0.00
1027.49400,284.55,0.20,0.00,0.00
1027.51400,284.54,0.20,0.00,0.00
1027.53400,284.53,0.20,0.00,0.00
1027.55400,284.53,0.20,0.00,0.00
1027.57400,284.52,0.20,0.00,0.00
1027.59400,284.51,0.20,0.00,0.00
1027.61400,284.50,0.20,0.00,0.00
1027.63400,284.49,0.20,0.00,0.00
1027.65400,284.48,0.20,0.00,0.00
1027.67400,284.48,0.20,0.00,0.00
1027.69400,284.47,0.20,0.00,0.00
1027.71400,284.46,0.20,0.00,0.00
1027.73400,284.45,0.20,0.00,0.00
1027.75400,284.44,0.20,0.00,0.00
1027.77400,284.44,0.20,0.00,0.00
1027.79400,284.43,0.20,0.00,0.00
1027.81400,284.42,0.20,0.00,0.00
1027.83400,284.41,0.20,0.00,0.00
1027.85400,284.40,0.20,0.00,0.00
1027.87400,284.39,0.20,0.00,0.00
1027.89400,284.39,0.20,0.00,0.00
1027.91400,284.38,0.20,0.00,0.00
1027.93400,284.37,0.20,0.00,0.00
1027.95400,284.36,0.20,0.00,0.00
1027.97400,284.35,0.20,0.00,0.00
1027.99400,284.35,0.20,0.00,0.00
1028.01400,284.34,0.20,0.00,0.00
1028.03400,284.33,0.20,0.00,0.00
1028.05400,284.32,0.20,0.00,0.00
1028.07400,284.31,0.20,0.00,0.00
1028.09400,284.31,0.20,0.00,0.00
1028.11400,284.30,0.20,0.00,0.00
1028.13400,284.29,0.20,0.00,0.00
1028.15400,284.28,0.20,0.00,0.00
1028.17400,284.27,0.20,0.00,0.00
1028.19400,284.26,0.20,0.00,0.00
1028.21400,284.26,0.20,0.00,0.00
1028.23400,284.25,0.20,0.00,0.00
1028.25400,284.24,0.20,0.00,0.00
1028.27400,284.23,0.20,0.00,0.00
1028.29400,284.22,0.20,0.00,0.00
1028.31400,284.22,0.20,0.00,0.00
1028.33400,284.21,0.20,0.00,0.00
1028.35400,284.20,0.20,0.00,0.00
1028.37400,284.19,0.20,0.00,0.00
1028.39400,284.18,0.20,0.00,0.00
1028.41400,284.17,0.20,0.00,0.00
1028.43400,284.17,0.20,0.00,0.00
1028.45400,284.16,0.20,0.00,0.00
1028.47400,284.15,0.20,0.00,0.00
1028.49400,284.14,0.20,0.00,0.00
1028.51400,284.13,0.20,0.00,0.00
1028.53400,284.13,0.20,0.00,0.00
1028.55400,284.12,0.20,0.00,0.00
1028.57400,284.11,0.20,0.00,0.00
1028.59400,284.10,0.20,0.00,0.00
1028.61400,284.09,0.20,0.00,0.00
1028.63400,284.09,0.20,0.00,0.00
1028.65400,284.08,0.20,0.00,0.00
1028.67400,284.07,0.20,0.00,0.00
1028.69400,284.06,0.20,0.00,0.00
1028.71400,284.05,0.20,0.00,0.00
1028.73400,284.04,0.20,0.00,0.00
1028.75400,284.04,0.20,0.00,0.00
1028.77400,284.03,0.20,0.00,0.00
1028.79400,284.02,0.20,0.00,0.00
1028.81400,284.01,0.20,0.00,0.00
1028.83400,284.00,0.20,0.00,0.00
1028.85400,284.00,0.20,0.00,0.00
1028.87400,283.99,0.20,0.00,0.00
1028.89400,283.98,0.20,0.00,0.00
1028.91400,283.97,0.20,0.00,0.00
1028.93400,283.96,0.20,0.00,0.00
1028.95400,283.96,0.20,0.00,0.00
1028.97400,283.95,0.20,0.00,0.00
1028.99400,283.94,0.20,0.00,0.00
1029.01400,283.93,0.20,0.00,0.00
1029.03400,283.92,0.20,0.00,0.00
1029.05400,283.91,0.20,0.00,0.00
1029.07400,283.91,0.20,0.00,0.00
1029.09400,283.90,0.20,0.00,0.00
1029.11400,283.89,0.20,0.00,0.00
1029.13400,283.88,0.20,0.00,0.00
1029.15400,283.87,0.20,0.00,0.00
1029.17400,283.87,0.20,0.00,0.00
1029.19400,283.86,0.20,0.00,0.00
1029.21400,283.85,0.20,0.00,0.00
1029.23400,283.84,0.20,0.00,0.00
1029.25400,283.83,0.20,0.00,0.00
1029.27400,283.83,0.20,0.00,0.00
1029.29400,283.82,0.20,0.00,0.00
1029.31400,283.81,0.20,0.00,0.00
1029.33400,283.80,0.20,0.00,0.00
1029.35400,283.79,0.20,0.00,0.00
1029.37400,283.79,0.20,0.00,0.00
1029.39400,283.78,0.20,0.00,0.00
1029.41400,283.77,0.20,0.00,0.00
1029.43400,283.76,0.20,0.00,0.00
1029.45400,283.75,0.20,0.00,0.00
1029.47400,283.74,0.20,0.00,0.00
1029.49400,283.74,0.20,0.00,0.00
1029.51400,283.73,0.20,0.00,0.00
1029.53400,283.72,0.20,0.00,0.00
1029.55400,283.71,0.20,0.00,0.00
1029.57400,283.70,0.20,0.00,0.00
1029.59400,283.70,0.20,0.00,0.00
1029.61400,283.69,0.20,0.00,0.00
1029.63400,283.68,0.20,0.00,0.00
1029.65400,283.67,0.20,0.00,0.00
1029.67400,283.66,0.20,0.00,0.00
1029.69400,283.66,0.20,0.00,0.00
1029.71400,283.65,0.20,0.00,0.00
1029.73400,283.64,0.20,0.00,0.00
1029.75400,283.63,0.20,0.00,0.00
1029.77400,283.62,0.20,0.00,0.00
1029.79400,283.62,0.20,0.00,0.00
1029.81400,283.61,0.20,0.00,0.00
1029.83400,283.60,0.20,0.00,0.00
1029.85400,283.59,0.20,0.00,0.00
1029.87400,283.58,0.20,0.00,0.00
1029.89400,283.58,0.20,0.00,0.00
1029.91400,283.57,0.20,0.00,0.00
1029.93400,283.56,0.20,0.00,0.00
1029.95400,283.55,0.20,0.00,0.00
1029.97400,283.54,0.20,0.00,0.00
1029.99400,283.53,0.20,0.00,0.00
1030.01400,283.53,0.20,0.00,0.00
1030.03400,283.52,0.20,0.00,0.00
1030.05400,283.51,0.20,0.00,0.00
1030.07400,283.50,0.20,0.00,0.00
1030.09400,283.49,0.20,0.00,0.00
1030.11400,283.49,0.20,0.00,0.00
1030.13400,283.48,0.20,0.00,0.00
1030.15400,283.47,0.20,0.00,0.00
1030.17400,283.46,0.20,0.00,0.00
1030.19400,283.45,0.20,0.00,0.00
1030.21400,283.45,0.20,0.00,0.00
1030.23400,283.44,0.20,0.00,0.00
1030.25400,283.43,0.20,0.00,0.00
1030.27400,283.42,0.20,0.00,0.00
1030.29400,283.41,0.20,0.00,0.00
1030.31400,283.41,0.20,0.00,0.00
1030.33400,283.40,0.20,0.00,0.00
1030.35400,283.39,0.20,0.00,0.00
1030.37400,283.38,0.20,0.00,0.00
1030.39400,283.37,0.20,0.00,0.00
1030.41400,283.37,0.20,0.00,0.00
1030.43400,283.36,0.20,0.00,0.00
1030.45400,283.35,0.20,0.00,0.00
1030.47400,283.34,0.20,0.00,0.00
1030.49400,283.33,0.20,0.00,0.00
1030.51400,283.33,0.20,0.00,0.00
1030.53400,283.32,0.20,0.00,0.00
1030.55400,283.31,0.20,0.00,0.00
1030.57400,283.30,0.20,0.00,0.00
1030.59400,283.29,0.20,0.00,0.00
1030.61400,283.29,0.20,0.00,0.00
1030.63400,283.28,0.20,0.00,0.00
1030.65400,283.27,0.20,0.00,0.00
1030.67400,283.26,0.20,0.00,0.00
1030.69400,283.25,0.20,0.00,0.00
1030.71400,283.25,0.20,0.00,0.00
1030.73400,283.24,0.20,0.00,0.00
1030.75400,283.23,0.20,0.00,0.00
1030.77400,283.22,0.20,0.00,0.00
1030.79400,283.21,0.20,0.00,0.00
1030.81400,283.21,0.20,0.00,0.00
1030.83400,283.20,0.20,0.00,0.00
1030.85400,283.19,0.20,0.00,0.00
1030.87400,283.18,0.20,0.00,0.00
1030.89400,283.17,0.20,0.00,0.00
1030.91400,283.17,0.20,0.00,0.00
1030.93400,283.16,0.20,0.00,0.00
1030.95400,283.15,0.20,0.00,0.00
1030.97400,283.14,0.20,0.00,0.00
1030.99400,283.13,0.20,0.00,0.00
1031.01400,283.12,0.20,0.00,0.00
1031.03400,283.12,0.20,0.00,0.00
1031.05400,283.11,0.20,0.00,0.00
1031.07400,283.10,0.20,0.00,0.00
1031.09400,283.09,0.20,0.00,0.00
1031.11400,283.08,0.20,0.00,0.00
1031.13400,283.08,0.20,0.00,0.00
1031.15400,283.07,0.20,0.00,0.00
1031.17400,283.06,0.20,0.00,0.00
1031.19400,283.05,0.20,0.00,0.00
1031.21400,283.04,0.20,0.00,0.00
1031.23400,283.04,0.20,0.00,0.00
1031.25400,283.03,0.20,0.00,0.00
1031.27400,283.02,0.20,0.00,0.00
1031.29400,283.01,0.20,0.00,0.00
1031.31400,283.00,0.20,0.00,0.00
1031.33400,283.00,0.20,0.00,0.00
1031.35400,282.99,0.20,0.00,0.00
1031.37400,282.98,0.20,0.00,0.00
1031.39400,282.97,0.20,0.00,0.00
1031.41400,282.96,0.20,0.00,0.00
1031.43400,282.96,0.20,0.00,0.00
1031.45400,282.95,0.20,0.00,0.00
1031.47400,282.94,0.20,0.00,0.00
1031.49400,282.93,0.20,0.00,0.00
1031.51400,282.92,0.20,0.00,0.00
1031.53400,282.92,0.20,0.00,0.00
1031.55400,282.91,0.20,0.00,0.00
1031.57400,282.90,0.20,0.00,0.00
1031.59400,282.89,0.20,0.00,0.00
1031.61400,282.88,0.20,0.00,0.00
1031.63400,282.88,0.20,0.00,0.00
1031.65400,282.87,0.20,0.00,0.00
1031.67400,282.86,0.20,0.00,0.00
1031.69400,282.85,0.20,0.00,0.00
1031.71400,282.84,0.20,0.00,0.00
1031.73400,282.84,0.20,0.00,0.00
1031.75400,282.83,0.20,0.00,0.00
1031.77400,282.82,0.20,0.00,0.00
1031.79400,282.81,0.20,0.00,0.00
1031.81400,282.81,0.20,0.00,0.00
1031.83400,282.80,0.20,0.00,0.00
1031.85400,282.79,0.20,0.00,0.00
1031.87400,282.78,0.20,0.00,0.00
1031.89400,282.77,0.20,0.00,0.00
1031.91400,282.77,0.20,0.00,0.00
1031.93400,282.76,0.20,0.00,0.00
1031.95400,282.75,0.20,0.00,0.00
1031.97400,282.74,0.20,0.00,0.00
1031.99400,282.73,0.20,0.00,0.00
1032.01400,282.73,0.20,0.00,0.00
1032.03400,282.72,0.20,0.00,0.00
1032.05400,282.71,0.20,0.00,0.00
1032.07400,282.70,0.20,0.00,0.00
1032.09400,282.69,0.20,0.00,0.00
1032.11400,282.69,0.20,0.00,0.00
1032.13400,282.68,0.20,0.00,0.00
1032.15400,282.67,0.20,0.00,0.00
1032.17400,282.66,0.20,0.00,0.00
1032.19400,282.65,0.20,0.00,0.00
1032.21400,282.65,0.20,0.00,0.00
1032.23400,282.64,0.20,0.00,0.00
1032.25400,282.63,0.20,0.00,0.00
1032.27400,282.62,0.20,0.00,0.00
1032.29400,282.61,0.20,0.00,0.00
1032.31400,282.61,0.20,0.00,0.00
1032.33400,282.60,0.20,0.00,0.00
1032.35400,282.59,0.20,0.00,0.00
1032.37400,282.58,0.20,0.00,0.00
1032.39400,282.57,0.20,0.00,0.00
1032.41400,282.57,0.20,0.00,0.00
1032.43400,282.56,0.20,0.00,0.00
1032.45400,282.55,0.20,0.00,0.00
1032.47400,282.54,0.20,0.00,0.00
1032.49400,282.53,0.20,0.00,0.00
1032.51400,282.53,0.20,0.00,0.00
1032.53400,282.52,0.20,0.00,0.00
1032.55400,282.51,0.20,0.00,0.00
1032.57400,282.50,0.20,0.00,0.00
1032.59400,282.49,0.20,0.00,0.00
1032.61400,282.49,0.20,0.00,0.00
1032.63400,282.48,0.20,0.00,0.00
1032.65400,282.47,0.20,0.00,0.00
1032.67400,282.46,0.20,0.00,0.00
1032.69400,282.45,0.20,0.00,0.00
1032.71400,282.45,0.20,0.00,0.00
1032.73400,282.44,0.20,0.00,0.00
1032.75400,282.43,0.20,0.00,0.00
1032.77400,282.42,0.20,0.00,0.00
1032.79400,282.42,0.20,0.00,0.00
1032.81400,282.41,0.20,0.00,0.00
1032.83400,282.40,0.20,0.00,0.00
1032.85400,282.39,0.20,0.00,0.00
1032.87400,282.38,0.20,0.00,0.00
1032.89400,282.38,0.20,0.00,0.00
1032.91400,282.37,0.20,0.00,0.00
1032.93400,282.36,0.20,0.00,0.00
1032.95400,282.35,0.20,0.00,0.00
1032.97400,282.34,0.20,0.00,0.00
1032.99400,282.34,0.20,0.00,0.00
1033.01400,282.33,0.20,0.00,0.00
1033.03400,282.32,0.20,0.00,0.00
1033.05400,282.31,0.20,0.00,0.00
1033.07400,282.30,0.20,0.00,0.00
1033.09400,282.30,0.20,0.00,0.00
1033.11400,282.29,0.20,0.00,0.00
1033.13400,282.28,0.20,0.00,0.00
1033.15400,282.27,0.20,0.00,0.00
1033.17400,282.26,0.20,0.00,0.00
1033.19400,282.26,0.20,0.00,0.00
1033.21400,282.25,0.20,0.00,0.00
1033.23400,282.24,0.20,0.00,0.00
1033.25400,282.23,0.20,0.00,0.00
1033.27400,282.23,0.20,0.00,0.00
1033.29400,282.22,0.20,0.00,0.00
1033.31400,282.21,0.20,0.00,0.00
1033.33400,282.20,0.20,0.00,0.00
1033.35400,282.19,0.20,0.00,0.00
1033.37400,282.19,0.20,0.00,0.00
1033.39400,282.18,0.20,0.00,0.00
1033.41400,282.17,0.20,0.00,0.00
1033.43400,282.16,0.20,0.00,0.00
1033.45400,282.15,0.20,0.00,0.00
1033.47400,282.15,0.20,0.00,0.00
1033.49400,282.14,0.20,0.00,0.00
1033.51400,282.13,0.20,0.00,0.00
1033.53400,282.12,0.20,0.00,0.00
1033.55400,282.11,0.20,0.00,0.00
1033.57400,282.11,0.20,0.00,0.00
1033.59400,282.10,0.20,0.00,0.00
1033.61400,282.09,0.20,0.00,0.00
1033.63400,282.08,0.20,0.00,0.00
1033.65400,282.07,0.20,0.00,0.00
1033.67400,282.07,0.20,0.00,0.00
1033.69400,282.06,0.20,0.00,0.00
1033.71400,282.05,0.20,0.00,0.00
1033.73400,282.04,0.20,0.00,0.00
1033.75400,282.04,0.20,0.00,0.00
1033.77400,282.03,0.20,0.00,0.00
1033.79400,282.02,0.20,0.00,0.00
1033.81400,282.01,0.20,0.00,0.00
1033.83400,282.00,0.20,0.00,0.00
1033.85400,282.00,0.20,0.00,0.00
1033.87400,281.99,0.20,0.00,0.00
1033.89400,281.98,0.20,0.00,0.00
1033.91400,281.97,0.20,0.00,0.00
1033.93400,281.96,0.20,0.00,0.00
1033.95400,281.96,0.20,0.00,0.00
1033.97400,281.95,0.20,0.00,0.00
1033.99400,281.94,0.20,0.00,0.00
1034.01400,281.93,0.20,0.00,0.00
1034.03400,281.93,0.20,0.00,0.00
1034.05400,281.92,0.20,0.00,0.00
1034.07400,281.91,0.20,0.00,0.00
1034.09400,281.90,0.20,0.00,0.00
1034.11400,281.89,0.20,0.00,0.00
1034.13400,281.89,0.20,0.00,0.00
1034.15400,281.88,0.20,0.00,0.00
1034.17400,281.87,0.20,0.00,0.00
1034.19400,281.86,0.20,0.00,0.00
1034.21400,281.85,0.20,0.00,0.00
1034.23400,281.85,0.20,0.00,0.00
1034.25400,281.84,0.20,0.00,0.00
1034.27400,281.83,0.20,0.00,0.00
1034.29400,281.82,0.20,0.00,0.00
1034.31400,281.81,0.20,0.00,0.00
1034.33400,281.81,0.20,0.00,0.00
1034.35400,281.80,0.20,0.00,0.00
1034.37400,281.79,0.20,0.00,0.00
1034.39400,281.78,0.20,0.00,0.00
1034.41400,281.78,0.20,0.00,0.00
1034.43400,281.77,0.20,0.00,0.00
1034.45400,281.76,0.20,0.00,0.00
1034.47400,281.75,0.20,0.00,0.00
1034.49400,281.74,0.20,0.00,0.00
1034.51400,281.74,0.20,0.00,0.00
1034.53400,281.73,0.20,0.00,0.00
1034.55400,281.72,0.20,0.00,0.00
1034.57400,281.71,0.20,0.00,0.00
1034.59400,281.70,0.20,0.00,0.00
1034.61400,281.70,0.20,0.00,0.00
1034.63400,281.69,0.20,0.00,0.00
1034.65400,281.68,0.20,0.00,0.00
1034.67400,281.67,0.20,0.00,0.00
1034.69400,281.67,0.20,0.00,0.00
1034.71400,281.66,0.20,0.00,0.00
1034.73400,281.65,0.20,0.00,0.00
1034.75400,281.64,0.20,0.00,0.00
1034.77400,281.63,0.20,0.00,0.00
1034.79400,281.63,0.20,0.00,0.00
1034.81400,281.62,0.20,0.00,0.00
1034.83400,281.61,0.20,0.00,0.00
1034.85400,281.60,0.20,0.00,0.00
1034.87400,281.60,0.20,0.00,0.00
1034.89400,281.59,0.20,0.00,0.00
1034.91400,281.58,0.20,0.00,0.00
1034.93400,281.57,0.20,0.00,0.00
1034.95400,281.56,0.20,0.00,0.00
1034.97400,281.56,0.20,0.00,0.00
1034.99400,281.55,0.20,0.00,0.00
1035.01400,281.54,0.20,0.00,0.00
1035.03400,281.53,0.20,0.00,0.00
1035.05400,281.52,0.20,0.00,0.00
1035.07400,281.52,0.20,0.00,0.00
1035.09400,281.51,0.20,0.00,0.00
1035.11400,281.50,0.20,0.00,0.00
1035.13400,281.49,0.20,0.00,0.00
1035.15400,281.49,0.20,0.00,0.00
1035.17400,281.48,0.20,0.00,0.00
1035.19400,281.47,0.20,0.00,0.00
1035.21400,281.46,0.20,0.00,0.00
1035.23400,281.45,0.20,0.00,0.00
1035.25400,281.45,0.20,0.00,0.00
1035.27400,281.44,0.20,0.00,0.00
1035.29400,281.43,0.20,0.00,0.00
1035.31400,281.42,0.20,0.00,0.00
1035.33400,281.42,0.20,0.00,0.00
1035.35400,281.41,0.20,0.00,0.00
1035.37400,281.40,0.20,0.00,0.00
1035.39400,281.39,0.20,0.00,0.00
1035.41400,281.38,0.20,0.00,0.00
1035.43400,281.38,0.20,0.00,0.00
1035.45400,281.37,0.20,0.00,0.00
1035.47400,281.36,0.20,0.00,0.00
1035.49400,281.35,0.20,0.00,0.00
1035.51400,281.34,0.20,0.00,0.00
1035.53400,281.34,0.20,0.00,0.00
1035.55400,281.33,0.20,0.00,0.00
1035.57400,281.32,0.20,0.00,0.00
1035.59400,281.31,0.20,0.00,0.00
1035.61400,281.31,0.20,0.00,0.00
1035.63400,281.30,0.20,0.00,0.00
1035.65400,281.29,0.20,0.00,0.00
1035.67400,281.28,0.20,0.00,0.00
1035.69400,281.27,0.20,0.00,0.00
1035.71400,281.27,0.20,0.00,0.00
1035.73400,281.26,0.20,0.00,0.00
1035.75400,281.25,0.20,0.00,0.00
1035.77400,281.24,0.20,0.00,0.00
1035.79400,281.24,0.20,0.00,0.00
1035.81400,281.23,0.20,0.00,0.00
1035.83400,281.22,0.20,0.00,0.00
1035.85400,281.21,0.20,0.00,0.00
1035.87400,281.20,0.20,0.00,0.00
1035.89400,281.20,0.20,0.00,0.00
1035.91400,281.19,0.20,0.00,0.00
1035.93400,281.18,0.20,0.00,0.00
1035.95400,281.17,0.20,0.00,0.00
1035.97400,281.17,0.20,0.00,0.00
1035.99400,281.16,0.20,0.00,0.00
1036.01400,281.15,0.20,0.00,0.00
1036.03400,281.14,0.20,0.00,0.00
1036.05400,281.13,0.20,0.00,0.00
1036.07400,281.13,0.20,0.00,0.00
1036.09400,281.12,0.20,0.00,0.00
1036.11400,281.11,0.20,0.00,0.00
1036.13400,281.10,0.20,0.00,0.00
1036.15400,281.10,0.20,0.00,0.00
1036.17400,281.09,0.20,0.00,0.00
1036.19400,281.08,0.20,0.00,0.00
1036.21400,281.07,0.20,0.00,0.00
1036.23400,281.06,0.20,0.00,0.00
1036.25400,281.06,0.20,0.00,0.00
1036.27400,281.05,0.20,0.00,0.00
1036.29400,281.04,0.20,0.00,0.00
1036.31400,281.03,0.20,0.00,0.00
1036.33400,281.03,0.20,0.00,0.00
1036.35400,281.02,0.20,0.00,0.00
1036.37400,281.01,0.20,0.00,0.00
1036.39400,281.00,0.20,0.00,0.00
1036.41400,280.99,0.20,0.00,0.00
1036.43400,280.99,0.20,0.00,0.00
1036.45400,280.98,0.20,0.00,0.00
1036.47400,280.97,0.20,0.00,0.00
1036.49400,280.96,0.20,0.00,0.00
1036.51400,280.96,0.20,0.00,0.00
1036.53400,280.95,0.20,0.00,0.00
1036.55400,280.94,0.20,0.00,0.00
1036.57400,280.93,0.20,0.00,0.00
1036.59400,280.92,0.20,0.00,0.00
1036.61400,280.92,0.20,0.00,0.00
1036.63400,280.91,0.20,0.00,0.00
1036.65400,280.90,0.20,0.00,0.00
1036.67400,280.89,0.20,0.00,0.00
1036.69400,280.89,0.20,0.00,0.00
1036.71400,280.88,0.20,0.00,0.00
1036.73400,280.87,0.20,0.00,0.00
1036.75400,280.86,0.20,0.00,0.00
1036.77400,280.85,0.20,0.00,0.00
1036.79400,280.85,0.20,0.00,0.00
1036.81400,280.84,0.20,0.00,0.00
1036.83400,280.83,0.20,0.00,0.00
1036.85400,280.82,0.20,0.00,0.00
1036.87400,280.82,0.20,0.00,0.00
1036.89400,280.81,0.20,0.00,0.00
1036.91400,280.80,0.20,0.00,0.00
1036.93400,280.79,0.20,0.00,0.00
1036.95400,280.78,0.20,0.00,0.00
1036.97400,280.78,0.20,0.00,0.00
1036.99400,280.77,0.20,0.00,0.00
1037.01400,280.76,0.20,0.00,0.00
1037.03400,280.75,0.20,0.00,0.00
1037.05400,280.75,0.20,0.00,0.00
1037.07400,280.74,0.20,0.00,0.00
1037.09400,280.73,0.20,0.00,0.00
1037.11400,280.72,0.20,0.00,0.00
1037.13400,280.71,0.20,0.00,0.00
1037.15400,280.71,0.20,0.00,0.00
1037.17400,280.70,0.20,0.00,0.00
1037.19400,280.69,0.20,0.00,0.00
1037.21400,280.68,0.20,0.00,0.00
1037.23400,280.68,0.20,0.00,0.00
1037.25400,280.67,0.20,0.00,0.00
1037.27400,280.66,0.20,0.00,0.00
1037.29400,280.65,0.20,0.00,0.00
1037.31400,280.65,0.20,0.00,0.00
1037.33400,280.64,0.20,0.00,0.00
1037.35400,280.63,0.20,0.00,0.00
1037.37400,280.62,0.20,0.00,0.00
1037.39400,280.61,0.20,0.00,0.00
1037.41400,280.61,0.20,0.00,0.00
1037.43400,280.60,0.20,0.00,0.00
1037.45400,280.59,0.20,0.00,0.00
1037.47400,280.58,0.20,0.00,0.00
1037.49400,280.58,0.20,0.00,0.00
1037.51400,280.57,0.20,0.00,0.00
1037.53400,280.56,0.20,0.00,0.00
1037.55400,280.55,0.20,0.00,0.00
1037.57400,280.54,0.20,0.00,0.00
1037.59400,280.54,0.20,0.00,0.00
1037.61400,280.53,0.20,0.00,0.00
1037.63400,280.52,0.20,0.00,0.00
1037.65400,280.51,0.20,0.00,0.00
1037.67400,280.51,0.20,0.00,0.00
1037.69400,280.50,0.20,0.00,0.00
1037.71400,280.49,0.20,0.00,0.00
1037.73400,280.48,0.20,0.00,0.00
1037.75400,280.48,0.20,0.00,0.00
1037.77400,280.47,0.20,0.00,0.00
1037.79400,280.46,0.20,0.00,0.00
1037.81400,280.45,0.20,0.00,0.00
1037.83400,280.44,0.20,0.00,0.00
1037.85400,280.44,0.20,0.00,0.00
1037.87400,280.43,0.20,0.00,0.00
1037.89400,280.42,0.20,0.00,0.00
1037.91400,280.41,0.20,0.00,0.00
1037.93400,280.41,0.20,0.00,0.00
1037.95400,280.40,0.20,0.00,0.00
1037.97400,280.39,0.20,0.00,0.00
1037.99400,280.38,0.20,0.00,0.00
1038.01400,280.38,0.20,0.00,0.00
1038.03400,280.37,0.20,0.00,0.00
1038.05400,280.36,0.20,0.00,0.00
1038.07400,280.35,0.20,0.00,0.00
1038.09400,280.34,0.20,0.00,0.00
1038.11400,280.34,0.20,0.00,0.00
1038.13400,280.33,0.20,0.00,0.00
1038.15400,280.32,0.20,0.00,0.00
1038.17400,280.31,0.20,0.00,0.00
1038.19400,280.31,0.20,0.00,0.00
1038.21400,280.30,0.20,0.00,0.00
1038.23400,280.29,0.20,0.00,0.00
1038.25400,280.28,0.20,0.00,0.00
1038.27400,280.28,0.20,0.00,0.00
1038.29400,280.27,0.20,0.00,0.00
1038.31400,280.26,0.20,0.00,0.00
1038.33400,280.25,0.20,0.00,0.00
1038.35400,280.24,0.20,0.00,0.00
1038.37400,280.24,0.20,0.00,0.00
1038.39400,280.23,0.20,0.00,0.00
1038.41400,280.22,0.20,0.00,0.00
1038.43400,280.21,0.20,0.00,0.00
1038.45400,280.21,0.20,0.00,0.00
1038.47400,280.20,0.20,0.00,0.00
1038.49400,280.19,0.20,0.00,0.00
1038.51400,280.18,0.20,0.00,0.00
1038.53400,280.18,0.20,0.00,0.00
1038.55400,280.17,0.20,0.00,0.00
1038.57400,280.16,0.20,0.00,0.00
1038.59400,280.15,0.20,0.00,0.00
1038.61400,280.14,0.20,0.00,0.00
1038.63400,280.14,0.20,0.00,0.00
